movie_id,avg_sentiment,median_sentiment,std_sentiment,max_sentiment,min_sentiment,positive_percentage,negative_percentage,sentiment_skew,engagement_level,revenue
62008,2.95,4.0,1.4309088021254184,4,0,55.00000000000001,30.0,-1.1409537282709628,0.2,35579177
546724,1.0,1.0,0.0,1,1,0.0,100.0,,0.02,190760
363088,3.15,4.0,1.1521718621802912,4,0,60.0,35.0,-1.0792685237995976,0.2,622674139
525661,1.95,2.0,1.499166435056495,4,0,25.0,70.0,-0.0037840828302801,0.2,61404394
12165,2.3,2.0,1.2688577540449522,4,0,25.0,65.0,-0.2819575117973422,0.2,5642478
44564,3.0,4.0,1.4142135623730951,4,1,66.66666666666666,33.33333333333333,-0.7071067811865475,0.03,67112664
13813,4.0,4.0,0.0,4,4,100.0,0.0,,0.01,51155219
913290,2.5,3.0,1.466287829861518,4,0,35.0,45.0,-0.6185530055662435,0.2,45400000
855263,2.9,3.5,1.2206555615733703,4,0,50.0,45.0,-0.6333927331798218,0.2,3395595
354861,2.1,2.0,1.445683229480096,4,0,30.0,70.0,0.0238293977982569,0.2,25601244
121677,2.25,2.0,1.5124483462254177,4,0,35.0,60.0,-0.1680046537059498,0.2,2200000
310888,2.05,2.0,1.5960889699512368,4,0,30.0,60.0,-0.0817134788793179,0.2,6628603
413992,2.55,3.0,1.499166435056495,4,0,40.0,45.0,-0.630606274010804,0.2,10456
5876,1.05,0.5,1.2835497652993435,4,0,10.0,90.0,1.041662608500258,0.2,57470220
21542,2.3,2.5,1.5524174696260022,4,0,35.0,50.0,-0.2662157675913805,0.2,21964072
522938,2.55,2.5,1.5321553446044565,4,0,45.0,50.0,-0.5532101146601638,0.2,91500000
9472,1.8,1.0,1.833030277982336,4,0,40.0,60.0,0.2961528510345611,0.05,168423227
533444,2.2,2.0,1.6309506430300091,4,0,35.0,55.00000000000001,-0.2544758762373696,0.2,2576990
390062,2.625,2.0,0.7806247497997998,4,2,18.75,56.25,0.7636881181473386,0.16,1906640
13515,1.45,1.5,1.4309088021254186,4,0,15.0,80.0,0.5101908863459785,0.2,72400000
6439,2.85,4.0,1.49248115565993,4,0,55.00000000000001,35.0,-0.9157011205695046,0.2,90754475
429733,2.0,2.0,1.61245154965971,4,0,30.0,60.0,0.0,0.2,17366
400579,2.2,2.0,1.6911534525287764,4,0,40.0,55.00000000000001,-0.1910393894733963,0.2,15636462
1904,1.9,2.0,1.640121946685673,4,0,30.0,65.0,0.0924765763667936,0.2,162242962
6038,2.3,2.0,1.1874342087037917,4,0,25.0,70.0,-0.0573380031364434,0.2,88323487
261392,2.15,2.0,1.7965244223221684,4,0,45.0,55.00000000000001,-0.1217170758943186,0.2,27100000
85373,2.35,2.0,1.4239030865898143,4,0,30.0,55.00000000000001,-0.4231955120280133,0.2,2653454
818,2.0,2.0,0.0,2,2,0.0,100.0,,0.02,296938801
493529,2.6,2.5,1.3564659966250538,4,0,40.0,50.0,-0.4519416482139241,0.2,208200000
340402,2.2,2.5,1.5033296378372911,4,0,25.0,50.0,-0.3426023373879333,0.2,42580920
585216,1.75,2.0,1.5124483462254177,4,0,20.0,70.0,0.1680046537059498,0.2,65774490
309245,3.3333333333333335,4.0,0.9428090415820634,4,2,66.66666666666666,33.33333333333333,-0.707106781186548,0.06,2500431
10637,2.55,2.0,1.3592277219068187,4,0,40.0,55.00000000000001,-0.3443609522487272,0.2,136700000
419478,3.6,4.0,0.8,4,2,80.0,20.0,-1.5000000000000002,0.1,27365467
25329,2.55,3.5,1.627114009527298,4,0,50.0,45.0,-0.5071632717543695,0.2,124048
13059,2.35,2.5,1.5256146302392355,4,0,35.0,50.0,-0.3482951159913058,0.2,249905
476926,1.5,1.5,1.396424004376894,4,0,15.0,80.0,0.4957718358734536,0.2,2635408
345940,2.3333333333333335,2.0,1.2472191289246473,4,0,22.22222222222222,55.55555555555556,-0.3054414193284854,0.09,530517320
200505,2.0,2.0,1.61245154965971,4,0,30.0,60.0,0.0,0.2,28831145
544431,1.95,2.0,1.3592277219068185,4,0,15.0,65.0,-0.1484365943344472,0.2,167994
12107,1.7,1.5,1.7349351572897471,4,0,30.0,65.0,0.2941314556789716,0.2,123307945
39254,2.3,2.0,1.4866068747318506,4,0,35.0,60.0,-0.2483714931678689,0.2,299300000
1402,1.65,2.0,1.388344337691482,4,0,15.0,80.0,0.1931029485522228,0.2,307077295
4643,1.25,1.5,0.82915619758885,2,0,0.0,100.0,-0.4933822002181586,0.04,94973540
281338,1.5,1.0,1.5968719422671311,4,0,20.0,70.0,0.4788773990651144,0.2,490719763
8942,2.5,2.5,1.466287829861518,4,0,40.0,50.0,-0.4282290038535531,0.2,1192655
803114,1.95,2.0,1.80208212909401,4,0,40.0,60.0,0.0747147037079016,0.2,130493
1111873,2.25,2.0,1.2196310917650468,4,0,20.0,65.0,-0.3203889316690893,0.2,42791449
12621,2.7,3.0,1.4177446878757824,4,0,50.0,50.0,-0.5137442694611885,0.2,4886216
839033,1.5,2.0,1.2041594578792296,4,0,10.0,90.0,0.3436364683603033,0.1,19958572
164251,2.0625,2.0,1.3905372163304368,4,0,18.75,62.5,-0.2511564740166098,0.16,5092129
24420,2.1,2.0,1.6703293088490063,4,0,35.0,55.00000000000001,-0.0939870039279898,0.2,101344412
67660,2.85,4.0,1.5580436450882882,4,0,60.0,35.0,-0.8604230884365126,0.2,96070507
391626,1.65,2.0,1.3518505834595775,4,0,15.0,80.0,0.2880987655243867,0.2,261895
8055,2.05,2.0,1.7741194999210173,4,0,40.0,55.00000000000001,-0.021892747069995,0.2,108902486
37821,2.65,2.5,1.423903086589814,4,0,45.0,50.0,-0.6159585997657577,0.2,98159963
24804,2.7,3.5,1.4866068747318506,4,0,50.0,45.0,-0.6647589964198857,0.2,296557
417261,2.15,2.5,1.5256146302392355,4,0,25.0,50.0,-0.2536703664678942,0.2,16367326
2001,3.2,4.0,1.32664991614216,4,0,65.0,20.0,-1.5264011819249286,0.2,55033767
392044,2.05,2.0,1.5960889699512368,4,0,35.0,65.0,0.0658503655980061,0.2,352800000
75900,2.5,3.0,1.466287829861518,4,0,35.0,45.0,-0.6185530055662435,0.2,35100000
514439,1.95,2.0,1.5644487847162016,4,0,30.0,70.0,0.0828547822058888,0.2,49200000
284052,2.15,2.0,1.49248115565993,4,0,30.0,65.0,-0.1671679059724075,0.2,676343174
82618,1.875,2.0,1.6909686573085854,4,0,31.25,62.5,0.118760138612374,0.16,4709246
289720,2.2,2.0,1.503329637837291,4,0,30.0,60.0,-0.254302765896198,0.2,5148503
353979,3.2,3.0,0.7483314773547882,4,2,40.0,20.0,-0.3436215967445464,0.05,22003
449563,2.15,2.0,1.5898113095584645,4,0,35.0,60.0,-0.0972438713944778,0.2,48800000
1273,2.25,2.5,1.346291201783626,4,0,18.75,50.0,-0.4610367016809563,0.16,95608995
67911,2.1,2.5,1.57797338380595,4,0,25.0,50.0,-0.2412733291153435,0.2,2500000
359724,2.8,3.0,1.1224972160321824,4,0,35.0,40.0,-0.6617897418783838,0.2,225508210
537739,1.95,2.0,1.532155344604456,4,0,25.0,65.0,0.000625567411979,0.2,1400000
446021,2.75,3.0,1.3738631664034089,4,0,45.0,40.0,-0.7013625392279145,0.2,31882724
35019,2.15,2.0,1.620956507744733,4,0,35.0,60.0,-0.1727492552439385,0.2,93251121
1534,1.85,2.0,1.5580436450882882,4,0,25.0,65.0,0.1707361786457332,0.2,30800000
59968,2.6,3.0,1.1135528725660044,4,0,25.0,45.0,-0.4692912730377023,0.2,24816118
252838,3.0,3.0,0.9258200997725514,4,2,42.857142857142854,42.857142857142854,0.0,0.07,79799880
8676,1.7777777777777777,2.0,1.4740554623801778,4,0,22.22222222222222,77.77777777777779,0.178165794523224,0.09,111231041
10468,1.8,2.0,0.9797958971132712,3,0,0.0,80.0,-0.8675276172357091,0.05,62198945
429189,2.35,2.5,1.620956507744733,4,0,40.0,50.0,-0.364340682058827,0.2,15366466
746036,2.85,3.0,1.107925990308017,4,0,40.0,45.0,-0.5840163050939011,0.2,181073291
1160164,2.45,2.5,1.4309088021254184,4,0,35.0,50.0,-0.4113782008820816,0.2,261656269
117251,2.35,2.0,1.49248115565993,4,0,35.0,55.00000000000001,-0.3404269502191138,0.2,205366737
8869,2.2,2.0,1.4352700094407322,4,0,30.0,60.0,-0.0487036670184435,0.2,45900000
239562,2.3684210526315788,2.0,1.4220269564322416,4,0,31.57894736842105,52.63157894736842,-0.3370596151639504,0.19,16365451
14125,1.95,2.0,1.532155344604456,4,0,25.0,65.0,0.000625567411979,0.2,10921200
424694,2.4,2.5,1.4966629547095764,4,0,35.0,50.0,-0.4331063875634377,0.2,918355943
577922,2.05,2.0,1.243985530462473,4,0,15.0,70.0,-0.250510682273207,0.2,365304105
330947,2.45,2.0,1.116915395184434,4,0,30.0,70.0,0.1254169840657534,0.2,1710528
558582,1.5,1.5,1.5,3,0,0.0,50.0,0.0,0.02,101068
9517,2.0,2.0,1.6035674514745464,4,0,28.57142857142857,57.14285714285714,0.0,0.07,480811
317560,3.0,3.0,1.2649110640673518,4,0,45.0,20.0,-1.3340858878835349,0.2,28430
168672,2.45,2.0,1.3219304066402289,4,0,30.0,55.00000000000001,-0.4762835704080548,0.2,251171807
454283,1.9,2.0,1.57797338380595,4,0,30.0,70.0,0.1649210097750449,0.2,5059608
89455,2.230769230769231,2.0,1.5764539639937842,4,0,38.46153846153847,61.53846153846154,-0.1477791539036352,0.13,1663931
603206,3.4,4.0,0.7999999999999999,4,2,60.0,20.0,-0.8437499999999998,0.2,6435260
290764,2.0,2.0,0.0,2,2,0.0,100.0,,0.01,593683
411873,1.9,2.0,1.57797338380595,4,0,30.0,70.0,0.1649210097750451,0.2,1647675
470878,3.142857142857143,4.0,1.406979685970872,4,0,64.28571428571429,21.428571428571427,-1.4853362972418611,0.14,86026201
342737,2.75,3.0,1.2196310917650468,4,0,40.0,45.0,-0.5064212145737218,0.2,5664764
77221,2.3,2.0,1.676305461424021,4,0,45.0,55.00000000000001,-0.2241839094317148,0.2,5446000
73939,3.2,4.0,1.2489995996796797,4,0,60.0,20.0,-1.613599088343571,0.1,769552
76203,1.55,0.5,1.7457090250096092,4,0,30.0,70.0,0.4803057938835062,0.2,187000000
1262,2.45,3.0,1.4654350889752843,4,0,35.0,45.0,-0.4258788347712711,0.2,53653224
614911,1.5,1.0,1.4317821063276353,4,0,15.0,75.0,0.5110465578801793,0.2,70018
565770,2.3,2.0,1.307669683062202,4,0,25.0,60.0,-0.2978379702880973,0.2,130788072
474764,1.0,0.0,1.449137674618944,4,0,10.0,80.0,0.9858079419176488,0.2,2679585
481880,1.25,1.0,1.299038105676658,4,0,10.0,85.0,0.7612470215981731,0.2,130000
635910,1.3,1.0,1.307669683062202,4,0,10.0,85.0,0.6412907648545527,0.2,21600000
774021,1.95,2.0,1.4991664350564948,4,0,20.0,60.0,-0.0928213258956955,0.2,68581
329996,2.0,2.0,1.224744871391589,4,0,15.0,75.0,-0.1632993161855452,0.2,353284621
2295,2.35,2.0,1.3518505834595775,4,0,30.0,60.0,-0.2880987655243867,0.2,26888376
152748,2.1875,2.0,0.9499177595981664,4,0,12.5,75.0,0.0563958595679802,0.16,1031243
539651,2.35,3.0,1.4239030865898143,4,0,25.0,45.0,-0.5271109232073904,0.2,5300000
5236,3.35,4.0,1.2757350822173072,4,0,75.0,20.0,-1.831057821503828,0.2,15785148
50646,2.6,2.5,1.392838827718412,4,0,40.0,50.0,-0.5950910922975894,0.2,145079584
626735,2.65,3.0,1.49248115565993,4,0,40.0,35.0,-0.8326811618679575,0.2,84774243
300693,2.5,2.5,0.5,3,2,0.0,50.0,0.0,0.02,5383097
473149,4.0,4.0,0.0,4,4,100.0,0.0,,0.01,5132274
91070,2.35,2.5,1.4585952145814822,4,0,30.0,50.0,-0.4275478660639203,0.2,30905
11329,2.6,2.0,1.319090595827292,4,0,40.0,55.00000000000001,-0.4130327271912648,0.2,80154140
244267,2.8,3.5,1.469693845669907,4,0,50.0,35.0,-0.880757885908149,0.2,481234
9398,3.0,3.0,1.0,4,2,50.0,50.0,0.0,0.02,60780981
512,4.0,4.0,0.0,4,4,100.0,0.0,,0.01,31584901
22051,2.5,2.5,1.284523257866513,4,0,30.0,50.0,-0.4246357877244671,0.2,3037173
730047,2.55,2.5,1.4309088021254184,4,0,40.0,50.0,-0.5101908863459785,0.2,3000000
539181,1.3,1.5,1.345362404707371,4,0,10.0,85.0,0.5519267030697194,0.2,3238539
490003,2.7,3.5,1.5842979517754858,4,0,50.0,35.0,-0.7830834148392668,0.2,22835787
8954,3.0,3.0,0.0,3,3,0.0,0.0,,0.01,1783064
16071,1.85,2.0,1.3518505834595775,4,0,15.0,70.0,0.0306617232012253,0.2,7820
639721,1.75,2.0,1.4448183276799889,4,0,20.0,75.0,0.242452213185928,0.2,119815153
87428,2.25,2.0,1.3738631664034089,4,0,30.0,65.0,-0.1084581246228733,0.2,58100000
465136,2.5,2.5,1.396424004376894,4,0,35.0,50.0,-0.4957718358734536,0.2,10400000
487558,2.85,3.0,1.3143439428094914,4,0,45.0,35.0,-0.911351430916344,0.2,93411426
5393,1.5,2.0,1.118033988749895,4,0,5.0,90.0,0.0,0.2,38100000
1359,1.9,2.0,1.2206555615733703,4,0,15.0,75.0,0.1913373881480714,0.2,34300000
8617,2.25,2.5,1.6695807857064,4,0,40.0,50.0,-0.2054703373991668,0.2,14800000
2539,2.0,2.0,0.0,2,2,0.0,100.0,,0.01,55470154
71668,1.75,2.0,0.4330127018922193,2,1,0.0,100.0,-1.1547005383792517,0.04,8493728
332567,2.5,3.0,1.4317821063276353,4,0,35.0,45.0,-0.5110465578801793,0.2,119100758
426613,2.2,2.0,1.3638181696985856,4,0,25.0,60.0,-0.1277249066315017,0.2,2019874
500916,2.65,3.5,1.5898113095584647,4,0,50.0,40.0,-0.6851866638946802,0.2,146863
164558,2.25,2.0,0.8874119674649424,4,0,15.0,80.0,0.3487938194117688,0.2,68500000
207932,2.55,3.0,1.3955285736952865,4,0,35.0,45.0,-0.5996595992636996,0.2,220021259
387592,3.5,4.0,0.8660254037844386,4,2,75.0,25.0,-1.1547005383792517,0.04,53431158
371645,3.05,4.0,1.3592277219068187,4,0,60.0,30.0,-1.1656901965540187,0.2,23900000
1927,2.6,3.0,1.4966629547095764,4,0,45.0,45.0,-0.5512263114443756,0.2,245360480
774714,1.4210526315789471,2.0,1.497920996921864,4,0,15.789473684210526,78.94736842105263,0.4812387978313853,0.19,95813
537140,2.45,2.0,1.4309088021254184,4,0,40.0,60.0,-0.3089816356345194,0.2,1136167
1903,0.6666666666666666,0.0,0.9428090415820634,2,0,0.0,100.0,0.7071067811865478,0.03,203388341
446101,2.75,4.0,1.5451537140362444,4,0,55.00000000000001,40.0,-0.7166470448039596,0.2,2900000
77875,2.5,3.5,1.8027756377319943,4,0,50.0,33.33333333333333,-0.5973694420887082,0.06,30962335
45272,1.9,2.0,1.6703293088490063,4,0,25.0,55.00000000000001,-0.0347623165213111,0.2,20601987
9428,2.8,4.0,1.630950643030009,4,0,60.0,35.0,-0.851940976968584,0.2,71441250
1571,2.2,3.0,1.16619037896906,3,0,0.0,40.0,-1.1500493356615302,0.05,383531464
339967,1.65,2.0,1.6515144564913744,4,0,25.0,70.0,0.3011984213938958,0.2,3029287
10201,2.4,3.0,1.7146428199482249,4,0,45.0,45.0,-0.454667192295031,0.2,223200000
239571,2.6666666666666665,2.0,0.9428090415820634,4,2,33.33333333333333,66.66666666666666,0.7071067811865479,0.03,35926213
45132,2.25,2.0,1.5124483462254177,4,0,30.0,55.00000000000001,-0.341428812370156,0.2,1185012
205596,2.8,4.0,1.469693845669907,4,0,55.00000000000001,45.0,-0.7862559668192914,0.2,233555708
420818,2.05,2.0,1.80208212909401,4,0,40.0,55.00000000000001,-0.0747147037079014,0.2,1662020819
559,2.2,2.5,1.661324772583615,4,0,35.0,50.0,-0.2538571249852093,0.2,894983373
156022,2.909090909090909,4.0,1.3111095547141778,4,0,54.54545454545454,45.45454545454545,-0.8000483599402347,0.11,192330738
316727,2.0,2.0,1.2649110640673518,4,0,15.0,70.0,-0.1482317653203927,0.2,118587880
140222,1.9,2.0,1.4106735979665883,4,0,20.0,70.0,0.0705318987897743,0.2,19684
93828,2.3,3.0,1.3820274961085257,4,0,20.0,45.0,-0.5477952247397073,0.2,3900000
291264,2.25,2.0,1.5771810295587505,4,0,35.0,55.00000000000001,-0.2628568671267835,0.2,262921
760161,2.3,2.5,1.584297951775486,4,0,35.0,50.0,-0.3485400170093842,0.2,9572765
13360,1.5,1.0,1.5,4,0,15.0,70.0,0.4444444444444444,0.2,213205
8065,3.0,3.0,1.0,4,2,50.0,50.0,0.0,0.08,159808370
9870,2.9,3.5,1.3379088160259651,4,0,50.0,35.0,-0.9445241227960212,0.2,105173115
799876,3.45,4.0,0.8645808232895292,4,1,65.0,15.0,-1.4703512082967756,0.2,4000000
481084,2.05,2.0,1.4654350889752843,4,0,25.0,65.0,-0.086510362071612,0.2,204394183
64689,1.9166666666666667,2.0,1.552328000849763,4,0,25.0,66.66666666666666,0.005259987412458,0.12,37930465
133805,2.5,2.0,1.118033988749895,4,0,25.0,55.00000000000001,-0.2146625258399798,0.2,84790678
762509,3.1,4.0,1.260952021291849,4,0,60.0,30.0,-1.086331040059194,0.2,700197856
18781,1.9,2.0,1.7,4,0,30.0,60.0,0.0341949928760433,0.2,77578320
71676,2.05,2.0,1.499166435056495,4,0,25.0,60.0,-0.0852531602351349,0.2,132563930
420634,0.8,0.0,1.1661903789690602,4,0,5.0,95.0,1.1500493356615296,0.2,421798
284296,2.15,2.0,1.061838029079765,4,0,15.0,75.0,-0.0507424528033554,0.2,26117471
76341,2.35,2.0,1.5898113095584645,4,0,40.0,55.00000000000001,-0.3600449672167911,0.2,378858340
46689,2.3,2.5,1.6462077633154328,4,0,40.0,50.0,-0.2837786833454522,0.2,187716
14410,1.9,2.0,1.7,4,0,30.0,60.0,0.0341949928760432,0.2,43051547
29076,2.9,3.5,1.3,4,0,50.0,40.0,-0.9066909421939006,0.1,1600000
38358,2.1,2.5,1.5132745950421556,4,0,20.0,50.0,-0.3428176844282304,0.2,69400000
44639,1.85,2.0,1.4239030865898143,4,0,20.0,70.0,0.1613286758559827,0.2,7871522
76494,2.4285714285714284,2.0,1.2936264483053452,4,0,28.57142857142857,57.14285714285714,-0.4363392005884175,0.07,79700000
12090,2.95,4.0,1.4991664350564948,4,0,60.0,30.0,-1.072230999615265,0.2,101564935
52036,2.5,3.0,1.6583123951777,4,0,50.0,50.0,-0.4933822002181586,0.04,2281585
182560,1.85,1.5,1.351850583459577,4,0,20.0,70.0,0.3949594246019247,0.2,5090852
110146,2.5,3.0,1.5329709716755893,4,0,40.0,45.0,-0.5412935074273243,0.2,20400000
570670,1.2,0.5,1.4352700094407322,4,0,15.0,85.0,0.8644900895773663,0.2,144492724
65,2.2,2.0,1.3638181696985856,4,0,20.0,55.00000000000001,-0.3642525115046521,0.2,242875078
24621,3.5,4.0,1.0522085616183026,4,0,71.42857142857143,7.142857142857142,-2.575228446333244,0.14,6126237
402529,2.25,2.0,1.7284386017443605,4,0,45.0,55.00000000000001,-0.2142354878302213,0.2,44922302
9378,1.85,2.0,1.5898113095584645,4,0,25.0,65.0,0.0972438713944778,0.2,68467960
1079091,1.9,2.0,1.5132745950421556,4,0,25.0,65.0,0.1696774397675079,0.2,350993761
193613,2.35,2.5,1.5898113095584645,4,0,40.0,50.0,-0.285385564994543,0.2,7972967
316154,2.55,3.0,1.5321553446044562,4,0,40.0,40.0,-0.636619102924041,0.2,180851
70981,3.4,4.0,1.2806248474865698,4,0,80.0,20.0,-1.9197945363867663,0.1,403354469
155,2.55,3.0,1.5321553446044562,4,0,40.0,40.0,-0.6366191029240409,0.2,1004558444
1004663,2.2,2.0,1.661324772583615,4,0,40.0,60.0,-0.1884300309168565,0.2,1483975
58,1.625,2.0,1.2183492931011204,4,0,12.5,87.5,0.3304730270926917,0.08,1066179747
49494,2.7,3.0,1.1874342087037917,4,0,30.0,40.0,-0.8385682958704912,0.2,27122040
321741,2.25,2.0,1.5124483462254177,4,0,35.0,60.0,-0.1680046537059498,0.2,50400000
957452,1.85,1.5,1.525614630239236,4,0,25.0,65.0,0.2536703664678941,0.2,24109036
403431,2.9,4.0,1.5132745950421556,4,0,60.0,35.0,-0.9557341505271866,0.2,532669
210577,2.25,2.5,1.757128339080558,4,0,45.0,50.0,-0.2177365674482292,0.2,370890259
1443,2.65,3.0,1.4239030865898143,4,0,40.0,40.0,-0.7198740109451346,0.2,10409377
58699,2.9,4.0,1.445683229480096,4,0,55.00000000000001,35.0,-1.016720972725637,0.2,101236
31723,1.5,1.5,0.5,2,1,0.0,100.0,0.0,0.02,18097
429415,1.95,2.0,1.5321553446044562,4,0,20.0,55.00000000000001,-0.0827834208518979,0.2,1451864
38322,2.05,2.0,1.5321553446044562,4,0,25.0,60.0,-0.1674435439397328,0.2,82686066
1167271,2.3333333333333335,3.0,1.699673171197595,4,0,33.33333333333333,33.33333333333333,-0.5280049792181881,0.06,2826064
2755,2.8,4.0,1.503329637837291,4,0,55.00000000000001,40.0,-0.8052920920046258,0.2,105834556
7350,3.0,3.0,1.0,4,2,50.0,50.0,0.0,0.02,175400000
80035,1.75,2.0,1.3738631664034089,4,0,15.0,75.0,0.1084581246228733,0.2,68267862
85446,2.7,2.5,1.268857754044952,4,0,40.0,50.0,-0.5991597125693539,0.2,140470746
241554,2.9,3.0,1.1357816691600549,4,0,45.0,45.0,-0.622458315169743,0.2,71561644
634492,1.35,1.0,1.49248115565993,4,0,15.0,75.0,0.652202990777639,0.2,100498764
786,2.75,3.5,1.6393596310755,4,0,50.0,25.0,-0.957549162553564,0.04,47386287
127372,2.15,2.0,1.6515144564913744,4,0,40.0,60.0,-0.0401264895278765,0.2,14858240
624779,2.35,2.0,0.9096702699330126,4,0,15.0,70.0,0.0508135381384799,0.2,23101
371638,2.5,3.5,1.746424919657298,4,0,50.0,40.0,-0.5632114763742967,0.2,29820616
2355,2.2,2.0,1.503329637837291,4,0,30.0,55.00000000000001,-0.1660031944044628,0.2,22222308
257345,2.0,2.0,1.3416407864998738,4,0,25.0,75.0,0.2484519974999766,0.2,10900000
1931,1.8,2.0,1.6911534525287764,4,0,30.0,65.0,0.191039389473396,0.2,75511123
83899,2.45,2.0,1.3592277219068187,4,0,35.0,60.0,-0.3724354791449816,0.2,14347000
634528,1.9,2.0,1.445683229480096,4,0,25.0,75.0,0.174748917187219,0.2,23076711
2196,2.45,2.5,1.5644487847162014,4,0,45.0,50.0,-0.2990998875375711,0.2,46789413
9297,1.55,1.5,1.5321553446044565,4,0,20.0,75.0,0.4476977445063596,0.2,140175006
596161,1.75,2.0,1.479019945774904,4,0,15.0,65.0,0.0637487780709509,0.2,7997460
359790,4.0,4.0,0.0,4,4,100.0,0.0,,0.01,16458
22825,1.818181818181818,2.0,1.6414063713879803,4,0,27.27272727272727,63.63636363636363,0.1692126934108049,0.11,33333531
556678,2.55,2.0,1.2835497652993435,4,0,35.0,55.00000000000001,-0.3947465043448369,0.2,25200000
22327,0.0,0.0,0.0,0,0,0.0,100.0,,0.01,19651093
6957,2.5,3.0,1.6278820596099706,4,0,45.0,45.0,-0.5563427473213143,0.2,177400000
804150,2.05,2.0,1.5644487847162016,4,0,30.0,60.0,-0.0045051063610764,0.2,88314672
447332,1.65,2.0,1.2359207094308275,4,0,10.0,80.0,0.2101576033351165,0.2,340955294
242076,2.2,2.0,1.5362291495737217,4,0,30.0,55.00000000000001,-0.2548613426827996,0.2,56574
80767,2.05,2.0,1.6575584454250776,4,0,35.0,60.0,-0.0136688760122184,0.2,2550508
1084199,2.8,3.0,1.1224972160321824,4,0,35.0,40.0,-0.6617897418783838,0.2,36499858
10596,2.6842105263157894,2.0,1.172160918490531,4,0,36.84210526315789,52.63157894736842,-0.3487094876044033,0.19,894844
403300,2.2,2.0,1.7492855684535902,4,0,45.0,55.00000000000001,-0.1389923173703997,0.2,4645140
245916,2.263157894736842,3.0,1.6809178339654012,4,0,36.84210526315789,47.368421052631575,-0.3516065210828089,0.19,5200000
646380,2.1,2.0,1.2206555615733703,4,0,20.0,75.0,-0.0263913638824927,0.2,791863
1013850,1.6,1.5,1.42828568570857,4,0,20.0,80.0,0.5189273252574388,0.1,20581325
695721,2.7,3.0,1.452583904633395,4,0,45.0,40.0,-0.7419365690654615,0.2,337371917
98339,2.1,2.5,1.8138357147217057,4,0,40.0,50.0,-0.1488055463893418,0.2,2521
427214,2.35,2.5,1.6815171720800235,4,0,45.0,50.0,-0.307446237186778,0.2,2621992
13067,1.7142857142857142,1.0,1.577908716741037,4,0,28.57142857142857,71.42857142857143,0.4764258111417778,0.07,17562071
8940,2.0,2.0,1.51657508881031,4,0,30.0,70.0,0.0860061487037983,0.2,941958
14161,1.75,2.0,1.6393596310755,4,0,25.0,65.0,0.2000213806223,0.2,791217826
96936,2.6,2.5,1.4628738838327795,4,0,45.0,50.0,-0.5328137038678219,0.2,19145732
394830,1.85,2.0,1.7399712641305316,4,0,35.0,65.0,0.1738403947985779,0.2,6554322
324542,2.25,2.0,1.7284386017443605,4,0,45.0,55.00000000000001,-0.2142354878302213,0.2,32540674
9035,1.35,1.0,1.4585952145814822,4,0,15.0,80.0,0.6358837962770909,0.2,12800000
4960,2.25,2.0,1.3738631664034089,4,0,30.0,65.0,-0.1084581246228733,0.2,4383538
843846,1.95,2.0,1.4654350889752843,4,0,25.0,70.0,0.0865103620716124,0.2,15648
11619,2.3,2.0,1.3453624047073711,4,0,30.0,65.0,-0.1872608456843685,0.2,178120010
347629,2.5,3.5,1.746424919657298,4,0,50.0,40.0,-0.5632114763742967,0.2,9995692
84348,1.95,2.0,1.5644487847162016,4,0,25.0,60.0,0.0045051063610766,0.2,100345
138843,1.4,0.5,1.6552945357246849,4,0,25.0,75.0,0.6720307082008685,0.2,320415166
13387,2.35,2.0,1.2757350822173077,4,0,25.0,60.0,-0.3861512746473848,0.2,109000000
516632,2.2,2.0,1.3638181696985856,4,0,30.0,70.0,-0.0094611041949265,0.2,4796993
11866,2.15,2.0,1.388344337691482,4,0,25.0,65.0,-0.1572289610127674,0.2,21009180
612654,3.0,4.0,1.5811388300841898,4,0,65.0,25.0,-1.2143146215046576,0.2,1096179
157336,2.5,2.5,1.466287829861518,4,0,40.0,50.0,-0.4282290038535531,0.2,746606706
315064,2.75,3.0,1.299038105676658,4,0,40.0,40.0,-0.7612470215981731,0.2,13285512
246403,2.15,2.0,1.4239030865898143,4,0,25.0,60.0,-0.1613286758559828,0.2,1882074
283698,0.5,0.0,0.8660254037844386,2,0,0.0,100.0,1.1547005383792517,0.04,534549
155084,2.5,3.0,1.6583123951777,4,0,50.0,50.0,-0.4933822002181586,0.04,13809
39414,4.0,4.0,0.0,4,4,100.0,0.0,,0.01,13514
241257,1.2,1.0,1.1661903789690602,3,0,0.0,80.0,0.3631734744194305,0.05,17671101
131634,2.5,2.5,1.5652475842498528,4,0,45.0,50.0,-0.4693787008162823,0.2,653428261
13448,2.35,2.0,1.388344337691482,4,0,30.0,55.00000000000001,-0.3052091596130196,0.2,485930816
717728,0.85,0.0,1.0136567466356643,3,0,0.0,95.0,0.5911962555191226,0.2,6175213
377264,2.3,2.5,1.4866068747318506,4,0,30.0,50.0,-0.3396845421266444,0.2,8810591
87825,1.95,2.0,1.5321553446044562,4,0,25.0,65.0,0.000625567411979,0.2,49000000
68734,2.45,2.0,1.3955285736952865,4,0,35.0,55.00000000000001,-0.3937939476066731,0.2,232300000
274479,1.65,0.5,1.82414363469547,4,0,35.0,65.0,0.3767398769008679,0.2,101134059
59861,2.0,2.0,1.4832396974191326,4,0,20.0,60.0,-0.1838726897627023,0.2,75055070
