id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer
38407,"Drama, Thriller, Mystery",Shanghai,"An American man returns to a corrupt, Japanese-occupied Shanghai four months before Pearl Harbor and discovers his friend has been killed. While he unravels the mysteries of the death, he falls in love and discovers a much larger secret that his own government is hiding.",/obrakInMZQUMqLsZqDLBFwhp2qc.jpg,/i7aiOk4NB0N88trcLURlHeUDqPo.jpg,50000000,2010-06-10,15302850,105,2010,7yQUi7nBH_4
38358,"Horror, Thriller, Mystery",The Last Exorcism,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",/fyNEA2BZ5Yixu6Wub9OtIqlmJBQ.jpg,/eOo9tgGjxdsQEgqc6g7E1NL8460.jpg,1800000,2010-08-27,69400000,87,2010,RtbqExFDFZ4
38322,"Crime, Comedy, Action","Big Mommas: Like Father, Like Son","FBI agent Malcolm Turner and his 17-year-old son Trent go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",/9pamTKugDIa1YQD8k280au3NVKd.jpg,/3ZrMoevTIkvdVsy4fftOzOu6Kfv.jpg,32000000,2011-02-16,82686066,107,2011,0bnDBexQ-Yw
38319,"Comedy, Fantasy, Adventure, Action",Your Highness,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",/toDjCkEcsFdUlGrVVhhp9D8ZEym.jpg,/bq3gU60TkgBjLUbxSSZVhDhlhmH.jpg,49900000,2011-04-08,28013733,102,2011,KS8wdVZqVrU
38093,"Romance, Comedy",Just Wright,"Physical therapist Leslie Wright lands the dream job of working with basketball superstar Scott McKnight, helping him recover from a career-threatening injury. All goes well and soon Leslie finds herself falling in love with him. Just as their friendship deepens, however, Scott focuses his attention back on his tenuous relationship with his ex-fiancé Morgan, Leslie's gorgeous godsister, who would love to be the basketball player's trophy wife.",/z3XieQjXfT63WiKvlJACbOxxFYn.jpg,/qx1SumoTQYtB9VyxQ7irlfE2e7L.jpg,0,2010-05-14,21520719,100,2010,ZHYSeSAXQf4
38033,"Horror, Thriller",Chain Letter,"Six friends receive a mysterious chain letter via text messaging and in their email accounts from a maniac who's hunting down teenagers who fail to forward his online chain letter. Who knew they should take the threats in the chain letter seriously? Or that chain letters using the teens' favorite technologies to track them can kill? This maniacal game pits friend against friend as they race to beat rules that seem impossible to escape. Break the chain, lose a life. Do you pass it on? Does friendship mean anything?",/qT4dbhmVkJKAX1nvVkYmZxoO6xJ.jpg,/Qkz89qeK3gJh49x3T85KiecTZi.jpg,5000000,2010-10-01,143000,96,2010,6PlqNRNEuWU
37950,"Drama, Romance",Charlie St. Cloud,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when tragedy strikes and takes his dreams with it. After high school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. As he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.",/dzx5vStQX4bHA1JBq8n5yLUqQx4.jpg,/r4XSrs6N086EU8CNm339dHRPhZg.jpg,44000000,2010-07-30,48200000,99,2010,M8iVf7ilhr0
37931,"Action, Comedy",MacGruber,"Ex-special operative MacGruber is called back into action to take down his archenemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, DC.",/cRNN5T9TZycViR5wvyfo7V5NgUb.jpg,/4WrSz0dRfq6XwJUQlYvzuhJq8hR.jpg,10000000,2010-05-21,9322895,90,2010,PKYrghKwu2E
37414,"Crime, Drama, Thriller",The Killer Inside Me,"Deputy Sheriff Lou Ford is a pillar of the community in his small west Texas town, patient and apparently thoughtful. Some people think he is a little slow and maybe boring, but that is the worst they say about him. But then nobody knows about what Lou calls his ""sickness"": He is a brilliant, but disturbed sociopathic sadist.",/rxDrw42OvCSa0JCj6FHlvY8cMcT.jpg,/fhmdzywgGF9cvoLPuW8qqDn0Gtx.jpg,13000000,2010-02-19,3977192,109,2010,BO9lzxOai10
37080,"Drama, Romance",Mother and Child,"The lives of three women have a commonality: adoption. Karen is a physical therapist who regrets that, as a teenager, she gave up her daughter for adoption. Elizabeth was an adopted child and is now a successful lawyer, but her personal life lacks warmth. Lucy and her husband have failed to conceive and now hope to adopt a baby to make their family complete.",/f8CoZJ57F0KAZbcZEEzB1e8ZCp8.jpg,/k5CjH4scjbBlGWLdZyUS7NEZf16.jpg,7000000,2009-11-07,4000000,125,2009,o8L7bLS2ro0
36419,"Drama, Horror, Mystery, Thriller",After.Life,"Following a terrible car crash, a woman awakes to find an enigmatic mortician preparing her for burial.",/izrShBDbHduPU5YayZBI5ZTgZUy.jpg,/ty43RTdSBpL3VjBJWeRoKhFg7hF.jpg,4500000,2009-11-07,3606395,104,2009,SGLjqTKtD34
35688,"Comedy, Romance",Why Did I Get Married Too?,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.,/3cT7xJkCgK7S6FKsMr1ngVJ5lUF.jpg,/gbSqG5ur1ipvs6WvGdQvc6Bt2K4.jpg,20000000,2010-04-02,60673972,121,2010,H0IgfAs3tWg
35458,"Comedy, Romance",Crazy on the Outside,A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison. He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal.,/fAklbOohvdjsQaoKTsI32VLbjT5.jpg,/2IHI9w18OcTcAWk44sqgiP3t9o0.jpg,0,2010-01-08,88335,96,2010,aRZF1Xpj1po
35169,"Family, Comedy",Furry Vengeance,"When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",/AwWMcB5lFPLe8nZVXrBqPdHQ26.jpg,/604qqquWBgFy34jLhHLtebFPQy6.jpg,35000000,2010-04-30,36236710,92,2010,FQAx4_So3UE
35052,"Drama, Mystery, Thriller",Cracks,Jealousy flares after the headmistress of an elite boarding school for girls becomes obsessed with a new student.,/xJO5o209Ok1p0uJafkk1WHtrUJH.jpg,/pSVWV04CAWfswP6rqiKJWv0XWzE.jpg,0,2009-12-04,101860,104,2009,tU2xyM_2jIE
34813,"Action, Adventure, Crime, Mystery, Thriller",The Losers,"On a mission deep in the Bolivian jungle, a team of elite commandos finds itself on the receiving end of a lethal betrayal. Now presumed dead, the men join forces with a mysterious operative named Aisha to hunt down their enemy and even the score.",/hACMcim5NtMH3S62sQAWkdLVpIK.jpg,/b9dVH0n7YnBqLmW2c5AzftxhhpH.jpg,25000000,2010-04-23,23580000,97,2010,OmFTjvdrfyY
34803,Comedy,Death at a Funeral,"Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron.",/auBT5JgJEQjECGfC96JMmYQLpjK.jpg,/oBCQYMJTqV3qLjrvZ5sTZUCBky7.jpg,21000000,2010-04-15,49050886,92,2010,LkbR3nQqcrk
34769,"Drama, Action, Comedy, Crime",Defendor,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents.",/zBaD77QHVJNp9FFlPPwjTZLH2N.jpg,/a1ce5xYYkwSCqIHh0nGKnh7Zs7Q.jpg,3500000,2009-09-12,44462,101,2009,1Kg8HFQ1xP4
34563,Comedy,Our Family Wedding,"The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",/qu5NgAV3VWCptStuoXP3ggoP4s1.jpg,/zvRn8aM9lmuBbbJVJgxZl41zarB.jpg,14000000,2010-03-12,21409028,103,2010,wKfmsOfYNh8
34480,"Adventure, Horror, Thriller",The Descent: Part 2,"Distraught, confused, and half-wild with fear, Sarah Carter emerges alone from the Appalachian cave system where she encountered unspeakable terrors. Unable to plausibly explain to the authorities what happened - or why she's covered in her friends' blood - Sarah is forced back to the subterranean depths to help locate her five missing companions.",/oNdb087ykJ3Y1dOYOQaEJHxhc9j.jpg,/zg0wqMU0xSZY3Ye2oOCRmzSC2rE.jpg,6000200,2009-10-14,7048886,94,2009,KXf1BCYtcgI
34423,Comedy,The Slammin' Salmon,"The brutal former heavyweight boxing champion Cleon ""Slammin'"" Salmon (Duncan), now owner of a Miami restaurant, institutes a competition to see which waiter can earn the most money in one night: the winner stands to gain $10,000, while the loser will endure a beating at the hands of the champ.",/myAgFRbbTIY7v1ssAtSNRFNYalj.jpg,/yX9skMoAc1JAimJFtczEif4f1jS.jpg,0,2009-12-11,60421,90,2009,4-RjVZ5E3Vg
34134,"Animation, Family, Fantasy",Barbie in A Mermaid Tale,"Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.",/lFNADy1elNHpUxML41Mi7JRstey.jpg,/jtOlo3AaXVBnqfMeKGFrZUMPFui.jpg,0,2010-01-25,16441438,75,2010,hfYKJdIPvRA
33870,"Drama, Romance",Mao’s Last Dancer,"At the age of 11, Li was plucked from a poor Chinese village by Madame Mao's cultural delegates and taken to Beijing to study ballet. In 1979, during a cultural exchange to Texas, he fell in love with an American woman. Two years later, he managed to defect and went on to perform as a principal dancer for the Houston Ballet and as a principal artist with the Australian Ballet.",/tPgTNKrWSXajxYqpW8Yn8gBjkt2.jpg,/mvHW6UTlrn60RhyYsoqxXxTPIFn.jpg,25000000,2009-10-01,23900000,117,2009,
33511,Drama,Nowhere Boy,"A rebellious teenager, future Beatle John Lennon lives with his Aunt Mimi in working-class mid-1950s Liverpool, England. Mimi's husband suddenly dies, and John spies his mother Julia at the funeral. Despite Mimi's misgivings, John intends to have a real relationship with his mother. Julia introduces him to popular music and the banjo and, though a family conflict looms, young John is inspired to form his own band.",/ouMbyjN1WJKyRqgvwovGl58e4eR.jpg,/1rFcosLtBnGL2ru0IPtwx3QSeKK.jpg,1500000,2009-12-25,6577779,98,2009,a-lAIGGK8O4
32395,Drama,The Greatest,"Teenagers Rose and Bennett were in love, and then a car crash claimed Bennett's life. He left behind a grieving mother, father and younger brother, and Rose was left all alone. She has no family to turn to for support, so when she finds out she's pregnant, she winds up at the Brewer's door. She needs their help, and although they can't quite admit it, they each need her so they can begin to heal.",/fQehemJNDIKfGcmTnvm5SqQ7kgr.jpg,/7dNynUNdYSxeOpuJJNv3Fyk54NA.jpg,6000000,2009-02-07,987053,99,2009,TfjNuq9Yq3s
31723,"Comedy, Drama",Women in Trouble,"A serpentine day in the life of ten seemingly disparate women: a porn star, a flight attendant, a psychiatrist, a masseuse, a bartender, a pair of call girls, etc. All of them with one crucial thing in common. Trouble.",/pFmwPXtw1HWNtHAvcvfqmt0yqnc.jpg,/iY1L1QuJS4PFiw3Kc5fiVBD0gJ0.jpg,3000000,2009-11-13,18097,92,2009,fjdBwE44RT4
31299,"Drama, Romance",Little Ashes,"About the young life and loves of artist Salvador Dalí, filmmaker Luis Buñuel and writer Federico García Lorca.",/fKepSBIpx7qJFGBPt7zx1t3EsMP.jpg,/kXl85gEU0Cs4MrSBbcyZkJQgdGT.jpg,2500000,2008-10-06,767567,112,2008,eOwjfPJEwxc
31162,"Science Fiction, Action, Adventure",Чёрная Молния,"Black Lightning is a Russian superhero film about a Moscow University student who discovers that his otherwise unremarkable car can fly. After his father is attacked, he decides to use the car to fight crime and becomes the city's defender against an evil millionaire.",/pVoHdy9DMyOVRnfcKmSMPJvq633.jpg,/7jR8cXfPw0bXx4vc2YUlBxPbg0q.jpg,10000000,2009-12-28,21500000,102,2009,9Q8mb4C3qeI
31007,Drama,Welcome to the Rileys,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",/aKess0g91BMSYpq1VLqwaqz83JF.jpg,/tt9pBPoXjFu36rPqObwrgkYCY3t.jpg,0,2010-10-29,361960,110,2010,uE-szuYKA9M
30618,"Thriller, Action, Drama",Bunraku,"In a world with no guns, a mysterious drifter, a bartender and a young samurai plot revenge against a ruthless leader and his army of thugs, headed by nine diverse and deadly assassins.",/n55bDZJxKxMqCew6fDHul1kpXfN.jpg,/6VG9XFig4djqZEEot3PGGWeIpkf.jpg,25000000,2010-09-01,129706,124,2010,
29362,"Comedy, Family, Drama",Full of It,"A teenager tells outrageous lies at his new high school, only to have them suddenly come true.",/ppHvyDpdBEhactNEzieTsjF9O0B.jpg,/ewEsECfe6UK5hjrgXGLmplqbDXd.jpg,0,2007-03-01,859513,91,2007,
29150,"Comedy, Drama",Big Fan,"Paul Aufiero, a 35-year-old parking-garage attendant from Staten Island, is the self-described ""world's biggest New York Giants fan"". One night, Paul and his best friend Sal spot Giants star linebacker Quantrell Bishop at a gas station and decide to follow him. At a strip club Paul cautiously decides to approach him but the chance encounter brings Paul's world crashing down around him.",/3xYPYmVVOaZ78V5DfaJjPOEcjS1.jpg,/qWQRXpxtSnwp8YS6N5DM3Q9KSsb.jpg,250000,2009-02-07,232732,91,2009,fsKodIoEsYU
28665,"Music, Comedy, Drama, Romance",Fame,"At New York's High School of Performing Arts, students from all walks of life get the chance to hone their skills as singers, actors, dancers, and more. Over four years, these young men and women will see if they truly have the dedication and talent to achieve success, while still juggling regular schoolwork, feelings of self-doubt, and budding romances.",/kEU7Bbd9ANvziXlyD0dbN6l31Ht.jpg,/hm7f9a0BdjV9OLOJ5wFWQq55Jfd.jpg,18000000,2009-09-23,77211836,107,2009,ua0iO-JQwAg
28510,"Adventure, Action, Science Fiction, Thriller",Universal Soldier: Regeneration,"When terrorists threaten nuclear catastrophe at Chernobyl, the world's only hope is to reactivate decommissioned Universal Soldier Luc Deveraux. Rearmed and reprogrammed, Deveraux must take on his nemesis from the original Universal Soldier and a next-generation ""UniSol"" that seems almost unstoppable.",/ffRq48IlOKcAMeM7rGpJRPzRsSh.jpg,/hYLzRwCcCyTVKGBRAiHEW7NOEni.jpg,14000000,2009-10-01,844447,97,2009,A7s0Wy-TKHk
28355,"Horror, Mystery, Thriller",Case 39,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",/qPNoCO4aEpKiXopvJ0qH2HHjvLz.jpg,/b16EjFeHd2AwoYXWUne7DA346pU.jpg,27000000,2009-08-13,29000000,109,2009,oTXOxLI0kVQ
28089,"Drama, Romance",The Messenger,"Will Montgomery, a U.S. Army Staff Sergeant who has returned home from Iraq, is assigned to the Army’s Casualty Notification service. Montgomery is partnered with Captain Tony Stone, to give notice to the families of fallen soldiers. The Sergeant is drawn to Olivia Pitterson, to whom he has delivered news of her husband’s death.",/1AoLBTknFVs7n9ieTLAqZe1LwWg.jpg,/p4fJyH7mMbasiFYwiw2nE7D6pMY.jpg,6500000,2009-11-13,1595417,113,2009,WJHKBCcI-D4
28053,"Drama, Comedy",City Island,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",/vy0vzHqPF4PsEip4IF4zwhKNy4P.jpg,/t7LJY2LCcGRLP9E4QbwBkLpZ2W7.jpg,6000000,2009-03-06,7875862,104,2009,nkilMXjv0YE
27989,"Comedy, Romance",Serious Moonlight,A high-powered attorney duct tapes her adulterous husband to the toilet ... right before their home is invaded by burglars.,/dJuiJHokAKwjdfNOIYNQfykPCaJ.jpg,/qZsA9Qec44amt3jJLvvNrX4nqSc.jpg,0,2009-12-04,348327,84,2009,GkiFBq36WiE
27586,"Music, Drama, History",The Runaways,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for The Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengali-like influence of impresario Kim Fowley, the band becomes a huge success.",/jW0qxSKoyeyPnEov9nZZeiybwt.jpg,/aqO3jz1VaunIloF17e3LvNqIkMl.jpg,10000000,2010-03-19,2995811,106,2010,39qrViRxCqw
27585,Drama,Rabbit Hole,Life for a happy couple is turned upside down after their young son dies in an accident.,/kgUhrJSLesy71iDf1x5Ab94HnEv.jpg,/zTUQXwMn4ndt5AAcDvJCi14ZY2B.jpg,5000000,2010-12-16,5144717,91,2010,2vXjg_UApr4
27584,Comedy,High School,"A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating class to face the same fate, and fail.",/bGKHMU4ufiBt2r19g1fsi0u12dT.jpg,/3pZzS9R1r6qHvstMxmGq54JkFDR.jpg,10000000,2010-06-03,221590,99,2010,
27583,"Comedy, Drama, Romance",Greenberg,"A New Yorker moves to Los Angeles in order to figure out his life while he housesits for his brother, and he soon sparks with his brother's assistant.",/yatLdOw4i5roDD2fgd5jtEx0gs7.jpg,/jAsN4vPpycVxC89QlA6NYBXRuK7.jpg,0,2010-03-26,6344112,107,2010,cwdliqOGTLw
27569,Drama,Extraordinary Measures,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children are diagnosed with Pompe disease—a condition that prevents the body from breaking down sugar. With the support of his wife, John ditches his career and teams with unconventional specialist, Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of his children. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",/o2AFwD4v62296mxkF74EMYL6P7j.jpg,/lfaISotJLEX9cLyb2NZSKP9ouUC.jpg,31000000,2010-01-21,15134293,105,2010,cmnMdwYAhTY
27004,"Crime, Thriller, Comedy, Mystery",Ca$h,"A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.",/td9f8E6W8Z2HnmmU69tT7ZHwK5F.jpg,/e5B7nG6xREL6lNnS34ZoAvXbB9l.jpg,7000000,2010-03-01,46488,108,2010,AzWQBq_Xltk
26820,"Comedy, Drama",My One and Only,"A mother takes her two sons on an unusual road trip from New York to Pittsburgh, St. Louis and eventually Hollywood in her quest to find a man to take care of them all.",/jaz6VRUvwmYxvfovS5iUxsqM85j.jpg,/niwRJ18nJurSFEVHoeVaPsJVWoL.jpg,10000000,2009-08-21,2500000,108,2009,ofKlVWEKGxM
26688,"Horror, Mystery",Sorority Row,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",/5G2vuaLKqajzj6kn0QbKQ641CGg.jpg,/8GdDjspH8m9AnmzAbqQTFVTRJdZ.jpg,12500000,2009-09-09,27200000,101,2009,obfaN6GPOnQ
26390,"Crime, Drama, Thriller",Brooklyn's Finest,Enforcing the law within the notoriously rough Brownsville section of the city and especially within the Van Dyke housing projects is the NYPD's sixty-fifth precinct. Three police officers struggle with the sometimes fine line between right and wrong.,/l2QlhHlggJEaPdgkfpTt0IA2mHT.jpg,/9ZyJJpMsc3bF8gduDaxo0zo1gwK.jpg,17000000,2010-03-04,45700000,133,2010,7XfcwkjnknI
26367,"Drama, Comedy",I Can Do Bad All By Myself,"When Madea catches teenage Jennifer and her two younger brothers looting her home, she decides to take matters into her own hands and delivers the young delinquents to the only relative they have: their aunt April. A heavy-drinking nightclub singer who lives off of her married boyfriend, April wants nothing to do with the kids.",/jpCMO03TRrprpfumd0EwfhohkMN.jpg,/kl8RNyG7jokw2pTLJNwkPhsBAL9.jpg,19000000,2009-09-11,51733921,113,2009,nkUvBCW-tS4
26171,Drama,Everybody's Fine,"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.",/mS6MvzEX4APTat5kq7hzKVGlgi7.jpg,/qnC4ypkpviWgp4aHsXvWym38v56.jpg,21000000,2009-12-04,16443609,99,2009,FnJdK1EcmEY
26123,Comedy,American Pie Presents: The Book of Love,"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity.",/eEracqIKUNxtAErm3WvG6Cm5ItU.jpg,/hwP0GEP0zy8ar965Xaht19SmMd3.jpg,8000000,2009-12-07,5021219,93,2009,SWYLgOrrsno
25968,"Drama, Romance",Veronika Decides to Die,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live.",/bh1YOzQ5HiJZ0yZFQIdYhFhznBr.jpg,/oUo9CNSKz4ELnxAh4l3BPcXcxKq.jpg,9000000,2009-05-16,1709178,103,2009,gfkPD-yvZko
25793,Drama,Precious,"Set in Harlem in 1987, Claireece ""Precious"" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home, she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret; She can't read.",/81ME78JndOYu7IluTi1rxh0cLY2.jpg,/d4ltLIDbvZskSwbzXqi0Hfv5ma4.jpg,10000000,2009-11-06,47536959,110,2009,urFY3jp759c
25769,"Action, Drama, Horror, Science Fiction, Thriller",Carriers,"A deadly virus has spread across the globe. Contagion is everywhere, no one is safe, and no one can be trusted. Four friends race through the back roads of the American West on their way to a secluded utopian beach in the Gulf of Mexico where they could peacefully wait out the pandemic. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal their fates.",/uYxAGovHS4mCGsIeSZCTtwOQ5Po.jpg,/jxjnjHtHXgvjdhkwpelE9ZwVMg6.jpg,0,2009-09-04,5805279,84,2009,IwH4bxNK8Os
25704,"Comedy, Drama, Romance",Post Grad,"Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when she’s forced to move back home with her eccentric family.",/444xECWvFP8PtqQqKZFNHttf8nq.jpg,/yM1QcAtEGkzAM3HFznXj8kvjyDk.jpg,15000000,2009-08-21,6414729,89,2009,iFR4SgfqAFc
25643,"Drama, Romance",Love Happens,"Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons.",/efBP1knbiG3zGM6apxsURKSNT0I.jpg,/ijRJlhAZ7QMkTIVAUkIY8stWfk1.jpg,18000000,2009-09-18,36100000,109,2009,XInj3WyRerI
25602,"Action, Crime, Drama, Thriller",Ninja,"A westerner named Casey, studying Ninjutsu in Japan, is asked by the Sensei to return to New York to protect the legendary Yoroi Bitsu, an armored chest that contains the weapons of the last Koga Ninja.",/zOau05zQVXB0XIhJ0WUslHHBOh6.jpg,/tKjH1IQVeUmHOlxZinQdjFHkFVG.jpg,10000000,2010-03-15,194243,83,2010,3Io-Hfflq8k
25329,"Horror, Thriller, Drama, Mystery",The Echo,"An ex-prisoner moves to an old apartment, where one gets to see in the middle of a domestic problem between a police officer, his wife and his daughter. When he tries to intervene, he will be caught in a mysterious curse.",/nnLRfMFh4JiXyiEC6wBRiSHxbCs.jpg,/r1yCRk3MgXIfGRR7fTNAw9VAJsH.jpg,5000000,2008-05-25,124048,96,2008,Jc_Mdg8XGAc
25196,"Drama, Music, Romance",Crazy Heart,"When reporter Jean Craddock interviews Bad Blake—an alcoholic, seen-better-days country music legend—they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son.",/v46Cqa8w2dS3beMLP2H2iEKf8M.jpg,/zwao2YMsqf27IzNEtDNWSe0W9jH.jpg,7000000,2009-12-16,47405566,112,2009,Y0349E7kFEM
25183,"Comedy, Drama, Romance",Paper Heart,"Paper Heart follows Nick and Charlyne on a cross-country journey to document what exactly ""love"" is. Interviewing ministers, happily married couples, chemists, romance novelists, divorce lawyers, a group of children and more, the determined young girl attempts to find definition and perhaps even experience the mysterious emotion.",/1QTC1iOmFox4Zkc61aICdSQ1iMf.jpg,/rfOYFZ15ZhxKBXgazh2JHaZnoDc.jpg,1000000,2009-08-07,1296971,88,2009,ewisKyyuF78
25137,Thriller,Beyond a Reasonable Doubt,Remake of a 1956 Fritz Lang film in which a novelist's investigation of a dirty district attorney leads to a setup within the courtroom.,/a2NwfaoYCga2NhCIJkCN1fyZGM1.jpg,/uZvWmX3fhjnlIbiou5ziR6aVN7b.jpg,25000000,2009-02-05,4388563,105,2009,FPMdGLIqyyA
25132,"Family, Fantasy, Comedy, Adventure, Science Fiction",Shorts,"A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",/c9d0Mp6sWdneRp85etaW3jz6KMg.jpg,/bKnQostymQJY6l3nrdQZ4iIhLSk.jpg,40000000,2009-08-21,29000000,89,2009,TANs96lF3GU
24803,"Romance, Drama",Julie & Julia,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",/1tWpsnSelznXfkdssCWQGgavRZM.jpg,/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg,40000000,2009-08-06,129500000,123,2009,ozRK7VXQl-k
24684,"Drama, Romance",An Education,"Despite her sheltered upbringing, Jenny is a teen with a bright future; she's smart, pretty, and has aspirations of attending Oxford University. When David, a charming but much older suitor, motors into her life in a shiny automobile, Jenny gets a taste of adult life that she won't soon forget.",/9Cw5fOWLfHwFHjg88dC5oBZEmL4.jpg,/29kSosB0jW2ThaJmX6ZY1UQ1pHA.jpg,7500000,2009-10-29,26100000,100,2009,DUeYKwxTCGQ
24528,"Comedy, Animation, Action, Adventure, Thriller",Killer Bean Forever,"When things go bad in Beantown, top assassin Killer Bean is called to clean-up the mess. Detective Cromwell finds himself in the middle between Killer Bean and mob boss Cappuccino.",/6Q51j0AZ1jLdpVLoZzYQOvn0iAb.jpg,/2ap3acfhZaDp16JPVqL56essU6i.jpg,1000000,2008-09-05,2025017,85,2008,gkBT_e8oim8
24418,"Adventure, Fantasy, Action, Thriller",Cirque du Freak: The Vampire's Assistant,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",/6gevawU8iFZmdQlKSXAlp8IUgI6.jpg,/3Z2f50SKyHMWLLFH8OsV6hFoKLF.jpg,40000000,2009-10-23,28169671,109,2009,93FNs4lDgeI
