id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime
10195,"Adventure, Fantasy, Action",Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",/cDJ61O1STtbWNBwefuqVrRe3d7l.jpg,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,150000000,2011-04-21,449326618,115
1226578,"Crime, Horror, Thriller",Longlegs,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.",/bizhlTVjifYQUu4Xrdt7m3TYr7d.jpg,/1EwNyiiNFd863H4e8nWEzutnZD7.jpg,10000000,2024-07-10,126942386,101
1726,"Action, Science Fiction, Adventure",Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",/cyecB7godJ6kNHGONFjUyVN9OX5.jpg,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,140000000,2008-04-30,585174222,126
807,"Crime, Mystery, Thriller",Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",/p1PLSI5Nw2krGxD7X4ulul1tDAk.jpg,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,33000000,1995-09-22,327311859,127
4922,"Drama, Fantasy, Romance",The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,150000000,2008-12-25,335800000,166
348,"Horror, Science Fiction",Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",/hdHIjZxq3SWFqpAz4NFhdbud0iz.jpg,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,11000000,1979-05-25,104931801,117
710295,"Horror, Thriller",Wolf Man,"With his marriage fraying, Blake persuades his wife Charlotte to take a break from the city and visit his remote childhood home in rural Oregon. As they arrive at the farmhouse in the dead of night, they're attacked by an unseen animal and barricade themselves inside the home as the creature prowls the perimeter. But as the night stretches on, Blake begins to behave strangely, transforming into something unrecognizable.",/nNF4ZB0UDL4qAUjQfbYZDq3Ck7J.jpg,/wpSDzTBfF0Eeo5lzu2w9FTujGqd.jpg,25000000,2025-01-15,34844931,103
530915,"War, History, Thriller, Drama",1917,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",/2lBOQK06tltt8SQaswgb8d657Mv.jpg,/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,100000000,2019-12-25,394638258,119
429617,"Action, Adventure, Science Fiction",Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",/34jW8LvjRplM8Pv06cBFDpLlenR.jpg,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,160000000,2019-06-28,1131927996,129
315635,"Action, Adventure, Science Fiction, Drama",Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",/tPpYGm2mVecue7Bk3gNVoSPA5qn.jpg,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,175000000,2017-07-05,880166924,133
64690,"Drama, Thriller, Crime",Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",/9ly9pxGwiB6g5lIZXou2HKXl7ua.jpg,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,15000000,2011-09-15,78100000,100
14160,"Animation, Comedy, Family, Adventure",Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",/hGGC9gKo7CFE3fW07RA587e5kol.jpg,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,175000000,2009-05-28,735099082,96
122,"Adventure, Fantasy, Action",The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,94000000,2003-12-17,1118888979,201
629,"Drama, Crime, Thriller",The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",/7S7PE3vK9Eh5uzCYBDGk5qTJeYW.jpg,/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg,6000000,1995-07-19,23300000,106
121,"Adventure, Fantasy, Action",The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/jfEOzpsjc6JDlKhUHb4toWQPt.jpg,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,79000000,2002-12-18,926287400,179
1022789,"Animation, Adventure, Comedy, Family",Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",/p5ozvmdgsmbWe0H8Xk7Rc8SCwAB.jpg,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,200000000,2024-06-11,1698863816,97
1302916,"Horror, Comedy, Mystery",Heart Eyes,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",/vh5FIqfosYaLWxCmZfSPjgUWWfn.jpg,/ebqttF1Vjgde6uSFBEw9mta7Hd3.jpg,18000000,2025-02-06,31010725,97
146233,"Drama, Thriller, Crime",Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",/3RFmTz5h2UuFWEV4oH00XICBR9y.jpg,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,46000000,2013-09-19,122126687,153
466420,"Crime, History, Drama",Killers of the Flower Moon,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.",/acvE3RWjDLgvbL2RtcyzkrsAyNV.jpg,/dB6Krk806zeqd0YNp2ngQ9zXteH.jpg,200000000,2023-10-18,156922344,206
76203,"Drama, History",12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",/4Bb1kMIfrT2tYRZ9M6Jhqy6gkeF.jpg,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,20000000,2013-10-18,187000000,134
679,"Action, Thriller, Science Fiction",Aliens,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.",/jMBpJFRtrtIXymer93XLavPwI3P.jpg,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,18500000,1986-07-18,183316455,137
184315,"Action, Adventure",Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",/xjeVjhPcT8QibtmFaGCf6B1lvyv.jpg,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,100000000,2014-07-23,244819862,98
181808,"Adventure, Action, Science Fiction",Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",/5Iw7zQTHVRBOYpA0V6z0yypOPZh.jpg,/ySaaKHOLAQU5HoZqWmzDIj1VvZ1.jpg,200000000,2017-12-13,1332698830,152
335984,"Science Fiction, Drama",Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",/3bWUP9kyf9BxVc0hmZdqXB2w4UP.jpg,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,150000000,2017-10-04,259239658,164
1100782,"Horror, Mystery",Smile 2,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",/iR79ciqhtaZ9BE7YFA1HpCHQgX4.jpg,/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg,28000000,2024-10-16,138083280,127
9535,"Comedy, Crime",Analyze This,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",/oas0DvvhhaMncvn805LjepxeoZh.jpg,/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,80000000,1999-03-05,176885658,103
77016,"Crime, Drama, Thriller",End of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,/l53K8Fp1WcOMRL33CMsnnMUPiWg.jpg,/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,7000000,2012-09-20,55078146,109
238636,"Horror, Thriller",The Purge: Anarchy,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",/blfZnm6StMPnTY35kaooPBCsSVp.jpg,/qwqHHZLZSUvMkAMQ47ymtfjEifY.jpg,9000000,2014-07-17,111928365,103
694,"Horror, Thriller",The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",/mmd1HnuvAzFc4iuVJcnBrhDNEKr.jpg,/fFYAlrOudDJRYs8tvuHbUk0OGdL.jpg,19000000,1980-05-23,44781695,144
19995,"Action, Adventure, Fantasy, Science Fiction",Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,237000000,2009-12-15,2923706026,162
33,Western,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",/5zkrI7P70j8C03ThBOvrEG6VF8M.jpg,/54roTwbX9fltg85zjsmrooXAs12.jpg,14400000,1992-08-07,159157447,130
545611,"Action, Adventure, Science Fiction",Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",/ss0Os3uWJfQAENILHZUdX8Tt1OC.jpg,/u68AjlvlutfEIcpmbYpKcdi09ut.jpg,25000000,2022-03-24,139200000,140
809,"Animation, Family, Comedy, Fantasy, Adventure",Shrek 2,"Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage.",/iaNoLnnpQb5SNxGc4bkQmdCvEdG.jpg,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,150000000,2004-05-19,935454538,92
120,"Adventure, Fantasy, Action",The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/x2RS3uTcsJJ9IfjNPcgDmukoEcQ.jpg,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,93000000,2001-12-18,871368364,179
286217,"Drama, Adventure, Science Fiction",The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",/9pubUbDX3eKB6ZuKxbFgv4cBZrz.jpg,/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg,108000000,2015-09-30,631058917,141
1028196,Drama,Nickel Boys,Chronicles the powerful friendship between two young Black teenagers navigating the harrowing trials of reform school together in Florida.,/dljPigvNMFEPkUeT0tQLwSd0w4w.jpg,/lu2vmmtStmTNMmSZl2LgrrQpLZo.jpg,23200000,2024-12-13,2988857,140
808,"Animation, Comedy, Fantasy, Adventure, Family",Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/bNTHSd3UqqLzIVwbDOGPnx3ScfF.jpg,/o04jZs5SXhbvhqO4981W7KJXOWZ.jpg,60000000,2001-05-18,488628188,90
557,"Action, Science Fiction",Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,139000000,2002-05-01,821708551,121
561,"Fantasy, Action, Horror",Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",/26OvB15pqk3eiKJG8LrXDVzO7Mw.jpg,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,100000000,2005-02-08,230900000,121
38,"Science Fiction, Drama, Romance",Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",/W1ffLQGHoxfAOq0ZYdPtJlvAdb.jpg,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,20000000,2004-03-19,72258126,108
280,"Action, Thriller, Science Fiction",Terminator 2: Judgment Day,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",/vINgGecnz95iDL6fjQMARDsocgG.jpg,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,102000000,1991-07-03,520000000,137
497,"Fantasy, Drama, Crime",The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",/vxJ08SvwomfKbpboCWynC3uqUg4.jpg,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,60000000,1999-12-10,286801374,189
284054,"Action, Adventure, Science Fiction",Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,200000000,2018-02-13,1349926083,135
102899,"Science Fiction, Action, Adventure",Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",/1K3JmSNUN8OpjYsCjc0Hy0SYxAb.jpg,/rQRnQfUl3kfp78nCWq8Ks04vnq1.jpg,130000000,2015-07-14,519311965,117
587,"Adventure, Fantasy, Drama",Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",/bLqUd0tBvKezDr9MEla7k34i3rp.jpg,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,70000000,2003-12-25,123200000,125
466272,"Comedy, Drama, Thriller",Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",/xwgBHC2FgoIrQitl8jZwXXdsR9u.jpg,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,95000000,2019-07-24,392105159,162
1064028,"Science Fiction, Thriller",Subservience,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",/co7oxvpWxgd6FZU24DnljDDHYQA.jpg,/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,4400000,2024-08-15,262793,105
646380,"Comedy, Science Fiction, Drama",Don't Look Up,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,/nvxrQQspxmSblCYDtvDAbVFX8Jt.jpg,/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,75000000,2021-12-08,791863,138
640,"Drama, Crime",Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,52000000,2002-12-16,352114312,141
718930,"Action, Comedy, Thriller",Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,90000000,2022-08-03,239300000,126
569094,"Animation, Action, Adventure, Science Fiction",Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,100000000,2023-05-31,690897910,140
240,"Drama, Crime",The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",/kGzFbGhp99zva6oZODW5atUtnqi.jpg,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,13000000,1974-12-20,102600000,202
1034541,"Horror, Thriller",Terrifier 3,"Five years after surviving Art the Clown's Halloween massacre, Sienna and Jonathan are still struggling to rebuild their shattered lives. As the holiday season approaches, they try to embrace the Christmas spirit and leave the horrors of the past behind. But just when they think they're safe, Art returns, determined to turn their holiday cheer into a new nightmare. The festive season quickly unravels as Art unleashes his twisted brand of terror, proving that no holiday is safe.",/18TSJF1WLA4CkymvVUcKDBwUJ9F.jpg,/ju10W5gl3PPK3b7TjEmVOZap51I.jpg,2000000,2024-10-09,90322103,125
10528,"Action, Adventure, Crime, Mystery",Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg,/fvnu6QHyR0gSV1JI6lMyXCny21a.jpg,90000000,2009-12-23,524028679,129
2502,"Action, Drama, Thriller",The Bourne Supremacy,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",/unmI2cUB0RvlpXj7AfSgphzDsUt.jpg,/g09UIYfShY8uWGMGP3HkvWp8L8n.jpg,75000000,2004-07-23,288500217,108
207,Drama,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,16400000,1989-06-02,235900000,128
20504,"Action, Thriller, Science Fiction",The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",/i4IWOR90l7UHKLbOqRhEZyZZPSt.jpg,/1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg,80000000,2010-01-14,157107755,118
72105,"Comedy, Fantasy",Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",/oSU1pEm2V6Ikj4N5pP6gO1nYNJe.jpg,/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg,50000000,2012-06-29,549368315,107
62177,"Animation, Adventure, Comedy, Family, Action, Fantasy",Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",/3SszodoxSiJRQVoFg9IRjrMcSuJ.jpg,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,185000000,2012-06-21,539000000,93
76493,Comedy,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,/jWq20KNbg5txb28tLxJl0yLYuxp.jpg,/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg,65000000,2012-05-15,179379533,83
9693,"Drama, Action, Thriller, Science Fiction",Children of Men,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",/9JOCdXq5MUwTz2YA4ex7WTXQJ61.jpg,/8Xgvmx7WWc7Z9Ws9RAYk7uya2kh.jpg,76000000,2006-09-22,70595464,109
24,"Action, Crime",Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",/p3WiF8qYS7Qp17YRYgrFh7gf9P9.jpg,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,30000000,2003-10-10,180906076,111
6479,"Drama, Science Fiction, Thriller",I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",/abnlAkFwatSSerPCcE0uUMDHoTD.jpg,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,150000000,2007-12-12,585410052,101
285,"Adventure, Fantasy, Action",Pirates of the Caribbean: At World's End,"Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance.",/1jHxkVXMI5s3vRiyiZooUy1shB5.jpg,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,300000000,2007-05-19,961691209,169
49530,"Action, Thriller, Science Fiction",In Time,"In the not-too-distant future, the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest struggle to negotiate for their immortality. A poor young man who suddenly comes into a fortune of time finds himself on the run from a corrupt police force known as the ""time keepers"".",/pxL08w7Eq0vKrQ3mJzYp0VHGaKG.jpg,/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,40000000,2011-10-27,173900000,109
607,"Action, Adventure, Comedy, Science Fiction",Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent K and new recruit Agent J find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",/1GJvBE7UWU1WOVi0XREl4JQc7f8.jpg,/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,90000000,1997-07-02,589400000,98
