id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer,thumbnail,tags,viewCount,likeCount,favoriteCount,commentCount
619778,"Horror, Mystery",Malignant,"Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.",/xnyGhzrfqENfFoiNZ9z4oy63Z9F.jpg,/dGv2BWjzwAz6LB8a8JeRIZL8hSz.jpg,40000000,2021-09-01,34891791,111,2021,uRrlAk9kChA,https://i.ytimg.com/vi/uRrlAk9kChA/sddefault.jpg,"""annabelle wallis,george young,horror,horror films,horror movies,james wan,james wan malignant,maddie hasson,malignant,malignant hbo max,malignant movie,michole briana white,the conjuring""",319588,1829,0,102
1020696,"Horror, Thriller",Play Dead,"Criminology student Chloe fakes her own death to break into a morgue, in order to retrieve a piece of evidence that ties her younger brother to a crime gone wrong. Once inside, she discovers that a sadistic coroner is using the corpses for his sick and twisted business, and when he realises that Chloe still has a pulse, a terrifying game of cat and mouse ensues.",/lUbt7o9maj8DHEhnHvSv5tIzivg.jpg,/zeiwFQzyMNp6JBwCfSspG5ZcoLp.jpg,0,2022-12-09,356840,106,2022,kfEGa3raaG8,https://i.ytimg.com/vi/kfEGa3raaG8/sddefault.jpg,,80119,294,0,37
899112,"Comedy, Action, Thriller, Fantasy",Violent Night,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",/sBOenwOZGRN5nZZGw4TxwtnfrEf.jpg,/e8CpMgdyihz9Td7amQDqubPuzfN.jpg,20000000,2022-11-30,75734910,111,2022,a53e4HHnx_s,https://i.ytimg.com/vi/a53e4HHnx_s/sddefault.jpg,,41690816,150295,0,10529
758009,"Action, Comedy, Romance",Shotgun Wedding,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning. Now, Darcy and Tom must save their loved ones—if they don’t kill each other first.",/zGoZB4CboMzY1z4G3nU6BWnMDB2.jpg,/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,0,2022-12-28,4495365,101,2022,U8gz0rUzTAY,https://i.ytimg.com/vi/U8gz0rUzTAY/sddefault.jpg,"""prime video,amazon prime video,prime,prime video movies,prime video series,official trailer,new trailer,prime video trailer,trailer prime video,official trailer 2023,trailer 2023,trailer,prime video official trailer,official trailer prime video,new amazon trailer,new official trailer,new season,new series,new movie,shotgun wedding new season,shotgun wedding new movie""",6167656,4836,0,403
696157,"Music, History, Drama",Whitney Houston: I Wanna Dance with Somebody,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",/eHGys7Iw6TfW5NskICTA9kP9EkN.jpg,/oodPJ3Op1pWBhnEFyw5fampRCWf.jpg,50000000,2022-12-20,59800000,144,2022,WcBKfSOKYdc,https://i.ytimg.com/vi/WcBKfSOKYdc/sddefault.jpg,,8707653,19141,0,1861
910858,"Comedy, Drama",The Estate,"Down-on-her-luck divorcee Macey and her fickle sister Savanna attempt to win over their terminally ill, difficult-to-please Aunt Hilda in hopes of becoming the beneficiaries of her wealthy estate, only to find the rest of their greedy family members have the same idea.",/2Lx15Nv0fCmbsPJeJ8RAzIWxRda.jpg,/mYgS4djsVj61kzEpX43LklGUfgK.jpg,0,2022-11-04,572062,96,2022,DqTEVmed0Bc,https://i.ytimg.com/vi/DqTEVmed0Bc/sddefault.jpg,"""Toni Collette,Anna Faris,David Duchovny,Rosemarie DeWitt,Ron Livingston,Kathleen turner,movie,red band,trailer,film""",363484,533,0,40
877269,"Animation, Family, Adventure, Science Fiction, Fantasy",Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,/jXGMJUq9zcrScs02qkQuCtmWwaI.jpg,180000000,2022-11-23,73621640,102,2022,jP3Ea3sMiUE,https://i.ytimg.com/vi/jP3Ea3sMiUE/sddefault.jpg,"""Disney,Walt Disney Animation Studios,Disney Animation,Walt Disney,Animation,strange world""",263548,3003,0,451
837881,"Drama, History",She Said,New York Times reporters Megan Twohey and Jodi Kantor break one of the most important stories in a generation — a story that helped launch the #MeToo movement and shattered decades of silence around the subject of sexual assault in Hollywood.,/5tb7RjF0OAAaiGDUXsuedvhoGqV.jpg,/jG4UI2dbNWlWtTTupjeU3fRJ5Fn.jpg,32000000,2022-11-17,13900000,129,2022,FCQkH3yuNHA,https://i.ytimg.com/vi/FCQkH3yuNHA/sddefault.jpg,,318863,3296,0,391
676547,"Horror, Thriller",Prey for the Devil,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",/mUa1u2GvwaivJtbJTSjxwl1OEVK.jpg,/w3s6XEDNVGq5LUlghqs6VlvsvL6.jpg,0,2022-10-23,37655699,93,2022,OkEnG6inG4c,https://i.ytimg.com/vi/OkEnG6inG4c/sddefault.jpg,"""Prey For The Devil,Jacqueline Byers,Colin Salmon,Christian Navarro,Nicholas Ralph,Ben Cross,Academy Award Nominee,Virginia Madsen,horror,thriller,Vatican,demonic possession,possession,Catholic Church,exorcism,exorcism schools,rituals,demons,spirits,ghosts,evil,nuns,priests,god,devil,lucifer,exorcist,possessed,possessed child""",4007223,19477,0,706
1024546,"Action, Crime, Thriller",Detective Knight: Rogue,"As Los Angeles prepares for Halloween, mask-wearing armed robbers critically wound detective James Knight’s partner in a shootout following a heist. With Knight in hot pursuit, the bandits flee L.A. for New York, where the detective’s dark past collides with his present case and threatens to tear his world apart…unless redemption can claim Knight first.",/pJkXQkjGoaEgBkxZBHxodzyieE5.jpg,/2wj5iUJ2B5AQ1lFctJgUrHHsp9B.jpg,0,2022-10-21,95244,105,2022,9pwnB3zLAFw,https://i.ytimg.com/vi/9pwnB3zLAFw/sddefault.jpg,"""Detective Knight: Rogue,Detective Knight Rogue,Bruce Willis,Lochlyn Munro,Jimmy Jean-Louis,Corey Large,Michael Eklund,Johnny Messner,detective,noir,new york,action,thriller,Edward Drake,trilogy,drama,Los Angeles,LA,L.A.,Halloween,heist,NY,New York,robbery,case,police case,masks,armed,armed robbers""",658094,1805,0,163
1004663,Documentary,All the Beauty and the Bloodshed,"The life of internationally renowned artist and activist Nan Goldin is told through her slideshows, intimate interviews, ground-breaking photography, and rare footage of her personal fight to hold the Sackler family accountable for the overdose crisis.",/anw7ONmtm1BrHd1Du0GQ5FoNd6r.jpg,/cvO51xxtIUHc5w5ZgFsigiFaUaO.jpg,0,2022-11-23,1483975,122,2022,kTKL5P_69e8,https://i.ytimg.com/vi/kTKL5P_69e8/sddefault.jpg,,350859,2731,0,96
962571,"Romance, Drama",جوائے لینڈ,"As a patriarchal family yearns for the birth of a son to continue their family line, their youngest son secretly joins an erotic dance theatre and falls for its transgender starlet.",/aO4DsNW3YwldPl9CyChkWFLbFV8.jpg,/7InKwVFgvIgfwuPKd0C3R9OeoN7.jpg,0,2022-11-18,1200000,127,2022,Ksx0U0vNym0,https://i.ytimg.com/vi/Ksx0U0vNym0/sddefault.jpg,,212968,1953,0,106
934131,"Horror, Thriller",Soft & Quiet,"Taking place in real time, elementary school teacher Emily organizes a mixer of like-minded women, but an altercation between a woman from Emily’s past and the group leads to a volatile chain of events.",/aAK25IGWGCk33c2rO2eYcek9rIB.jpg,/atNLWJm8KO44xeVGxG4LAByr5tm.jpg,0,2022-11-04,2976,91,2022,MM2t50unJkA,https://i.ytimg.com/vi/MM2t50unJkA/sddefault.jpg,,181111,501,0,221
886083,"Horror, Comedy",Deadstream,"A disgraced internet personality attempts to win back his followers by livestreaming one night alone in a haunted house. But when he accidentally pisses off a vengeful spirit, his big comeback event becomes a real-time fight for his life.",/2NrIzba4wHUYXJurKAMFs70Qcok.jpg,/5rsS8m61oHTjoTKfDWVMF3OHnww.jpg,0,2022-10-20,1031519,88,2022,IPsjtYmG7MA,https://i.ytimg.com/vi/IPsjtYmG7MA/sddefault.jpg,"""horror brains,horror movie,horror film,horror trailer,رعب,Joseph Winter,Vanessa Winter,Melanie Stone,Jason K. Wixom,Shudder,Deadstream,Deadstream foundfootage,Deadstream shudder,Deadstream movie,Deadstream film,Deadstream trailer,Deadstream official trailer,Deadstream horror movie,Deadstream 2022,Deadstream 2022 movie,Deadstream 2022 trailer,Deadstream 2022 official trailer,Deadstream 2022 horror movie,Deadstream 2022 shudder,found footage horror,2022""",81162,,0,20
809140,Drama,Father Stu,"The true-life story of boxer-turned-priest. When an injury ends his amateur boxing career, Stuart Long moves to Los Angeles to find money and fame. While scraping by as a supermarket clerk, he meets Carmen, a Sunday school teacher who seems immune to his bad-boy charm. Determined to win her over, the longtime agnostic starts going to church to impress her. However, a motorcycle accident leaves him wondering if he can use his second chance to help others, leading to the surprising realization that he's meant to be a Catholic priest.",/kVsFGeyGwK7gCY72sFjczY4dmDs.jpg,/pLAeWgqXbTeJ2gQtNvRmdIncYsk.jpg,4000000,2022-04-13,21591034,124,2022,GTQ4ArOchf8,https://i.ytimg.com/vi/GTQ4ArOchf8/sddefault.jpg,"""movie,new movie,movie clip,movie trailer,new trailer,film,cinema,movies to watch,movies 2020,movies 2021""",530731,1591,0,90
806368,Drama,The Son,"A successful lawyer, with a new wife and infant, agrees to care for his teenage son from a previous marriage after his ex-wife becomes concerned about the boy's wayward behavior.",/5iMLD2KE0JQcPchegqSpKstU4CT.jpg,/hYR2doH3arnX0Y6WULuBPbtaLjN.jpg,0,2022-11-10,3564844,123,2022,SJWRY4DzoAQ,https://i.ytimg.com/vi/SJWRY4DzoAQ/sddefault.jpg,"""the son,the son movie,the son 2022,the son trailer,the son official trailer,trailer,drama,sony,sony classics,Hugh Jackman,Laura Dern,Vanessa Kirby,Zen McGrath,Anthony Hopkins,new movie trailers,hugh jackman the son,laura dern the son,official trailer""",1729124,9734,0,902
744594,"Comedy, Drama",White Noise,"Jack Gladney, professor of Hitler studies at The-College-on-the-Hill, husband to Babette, and father to four children/stepchildren, is torn asunder by a chemical spill from a rail car that releases an ""Airborne Toxic Event"" forcing Jack to confront his biggest fear - his own mortality.",/4QB2TfxmzgMDLmsVVk1HM4tt7ef.jpg,/kesxNdLZlmGoTRspDHU1WgdEuGw.jpg,100000000,2022-11-25,71476,136,2022,SgwKZAMx_gM,https://i.ytimg.com/vi/SgwKZAMx_gM/sddefault.jpg,"""Adam Driver,Based of a novel,Best Seller,Comedy,Death,Don Delillo,Family Dynamics,Greta Gerwig,Happiness,Love,Netflix,Netflix Film,Noah Baumbach,Suspense,Uncertain World,White Noise""",3169094,21608,0,2653
653851,"War, Drama, Action",Devotion,The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.,/tY36rkGlREg5m9CaguckR8jZCye.jpg,/26yQPXymbWeCLKwcmyL8dRjAzth.jpg,90000000,2022-11-23,20000000,139,2022,nIvBBd8pU1s,https://i.ytimg.com/vi/nIvBBd8pU1s/sddefault.jpg,,1930674,20026,0,1415
616820,"Horror, Thriller",Halloween Ends,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",/aTovumsNlDjof7YVoU5nW2RHaYn.jpg,/3uDwqxbr0j34rJVJMOW6o8Upw5W.jpg,20000000,2022-10-12,104374176,111,2022,s0vtbxLa-N8,https://i.ytimg.com/vi/s0vtbxLa-N8/sddefault.jpg,,13450065,68140,0,7808
615952,Drama,Armageddon Time,"In 1980, Queens, New York, a young Jewish boy befriends a rebellious African-American classmate to the disapproval of his privileged family and begins to reckon with growing up in a world of inequality and prejudice.",/pqCfTRzYzojsyHvKtS6mHfC7Wc7.jpg,/1ResCMsWd0w4o8SJEJIZrQxbRof.jpg,15000000,2022-10-28,6524886,114,2022,ZKLu3t-G9Do,https://i.ytimg.com/vi/ZKLu3t-G9Do/sddefault.jpg,"""Focus Features,Armageddon Time,James Gray,Anne Hathaway,Jeremy Strong,Anthony Hopkins,Ad Astra,Succession,The Father,We Crashed,New Trailer,Telluride,Cannes,Oscars""",11486838,5057,0,697
585083,"Animation, Comedy, Family, Adventure, Fantasy",Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",/7QabKu8tizoqy8qCZJXljdSpP4A.jpg,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,75000000,2022-01-31,18500000,92,2022,6suJohjIvfo,https://i.ytimg.com/vi/6suJohjIvfo/sddefault.jpg,"""hotel transylvania,hotel transylvania streaming,comedy,animation,hotel transylvania prime video,prime video hotel transylvania,adam sandler,andy sandberg,selena gomez,kevin james,fran drescher,steve buscemi,molly shannon,david spade,ceelo green,hotel transylvania trailer,hotel transylvania official trailer""",6715592,9744,0,0
1018494,"War, Thriller, Action, Adventure",Operation Seawolf,"During the last days of World War II, Germany, desperate for any last grasp to defeat the allied powers, looked to their last remaining weapons and soldiers. The German Navy and the last remaining U-Boats were formed together for one desperate last mission – a mission to attack the United States Homeland, known as Operation Seawolf. Captain Hans Kessler, a grizzled submarine commander from both World Wars, is called into service to make one mission a success and help turn the tide of the war.",/6fYTLy4QE55BgMiHF3Co7bErjry.jpg,/eqm5EAyC9hJCN5qutuW4Ka1xYbU.jpg,15000,2022-10-07,23000,86,2022,d0EWwDcbtoM,https://i.ytimg.com/vi/d0EWwDcbtoM/sddefault.jpg,"""Operation Seawolf,dolph lundgren,frank grillo,official trailer,trailer,Shout Factory,HD,Shout,DVD,Blu-ray,TV,Movie,classic,cult,brand,seawolf,navy,world war 2,nazis,ww2,war,sea,ocean,operation,battleship,Germany Navy,german,germany""",221701,311,0,89
957457,"Documentary, Music",Moonage Daydream,A cinematic odyssey featuring never-before-seen footage exploring David Bowie's creative and musical journey.,/bSgSJfkTutcllEvhDDWtMGgdl2b.jpg,/tJCZI1tO0sYIV0mGo0Awcr996vm.jpg,0,2022-09-15,10680627,134,2022,2y9ttNYwzg0,https://i.ytimg.com/vi/2y9ttNYwzg0/sddefault.jpg,"""hbo,hbo youtube,hbo series,hbo show,hbo movie,hbo original,hbo video,hbo trailer,hbo behind the scenes,hbo actors,david bowie,david bowie live,david bowie concert,david bowie footage,david bowie interview,david bowie doc,david bowie documentary,moonage daydream,moonage daydream trailer,moonage daydream david bowie,brett morgen,david bowie hbo,david bowie max,david bowie moonage daydream,david bowie life,david bowie perform""",234179,3684,0,136
843380,"Western, Thriller, Action, Drama",Dead for a Dollar,"In 1897, veteran bounty hunter Max Borlund is deep into Mexico where he encounters professional gambler and outlaw Joe Cribbens — a sworn enemy he sent to prison years before. Max is on a mission to find and return Rachel Kidd, the wife of a wealthy businessman, who as the story is told to Max, has been abducted by Buffalo Soldier Elijah Jones. Max is ultimately faced with a showdown to save honor.",/15BnuDQ8pYRmLqPZKAk5vIhUu9J.jpg,/1AnXfjxFqMsQmUPSvt9YxUJhfFw.jpg,0,2022-09-30,81403,106,2022,Nx8Gl4Yh8-g,https://i.ytimg.com/vi/Nx8Gl4Yh8-g/sddefault.jpg,"""official trailer,new trailer,new trailers today,new movies,Dead for a Dollar,Dead for a Dollar trailer,hd trailers,Dead for a Dollar official trailer,new western movies,Dead for a Dollar movie,action movies,action movies trailers,western film,thriller,trailer,bounty hunter movie,revenge film,must-watch western,intense action movie,gunslinger,Old West movie,cowboy film,action adventure,Christoph Waltz,Willem Defoe,Rachel Brosnahan,Benjamin Bratt""",582915,1350,0,
744276,"Romance, Drama",After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",/rwgmDkIEv8VjAsWx25ottJrFvpO.jpg,/moogpu8rNkEjTgFyLXwhPghft5w.jpg,14000000,2022-08-24,19238073,95,2022,hLQ-5exgctI,https://i.ytimg.com/vi/hLQ-5exgctI/sddefault.jpg,"""voltage pictures,Official trailer,after ever happy,after 4,after 4 teaser,after ever happy teaser,after movie,trailer,official trailer,Hero Fiennes Tiffin,Josephine Langford,after we collided trailer,after we collided teaser,hero fiennes tiffin,after every happy trailer,after demon teaser,after ever happy 4,after official trailer,after ever happy trailer,after ever happy official trailer,new movie trailer,after 4 trailer,after official trailer reaction""",6468644,68721,0,1484
724665,"Comedy, Mystery, Crime","Confess, Fletch","The roguishly charming and endlessly troublesome Fletch becomes the prime suspect in a murder case while searching for a stolen art collection. The only way to prove his innocence? Find out which of the long list of suspects is the culprit - from the eccentric art dealer and a missing playboy to a crazy neighbor and Fletch’s Italian girlfriend. Crime, in fact, has never been this disorganized.",/3xGfsAYAxVmYj1CbE5vAkmMJbHo.jpg,/h2oyiPu7aql1s1mLDoKBNAH7p3B.jpg,20000000,2022-09-16,500000,99,2022,pb2Pu5EjC1s,https://i.ytimg.com/vi/pb2Pu5EjC1s/sddefault.jpg,"""confess fletch,confess fletch movie,confess fletch trailer,Jon Hamm,Roy Wood Jr.,Annie Mumolo,Ayden Mayeri,Lorenzo Izzo,Kyle MacLachlan,Marcia Gay Harden,Paramount,Paramount Pictures,Movie,Paramount Movies,Official Trailer,Trailer,DVD,Blu-ray,Paramount+,comedy,crime,investigative reporter,reporter,murders,murder,Greg Mottola,Irwin M. 'Fletch' Fletcher,mad men,don draper,John Slattery""",2839740,3846,0,699
717728,"Horror, Thriller, Mystery",Jeepers Creepers: Reborn,"Forced to travel to a horror festival with her boyfriend, a young woman begins experiencing premonitions associated with the urban myth of The Creeper. She believes that something supernatural has been summoned — and that she is at the center of it all.",/jpipejVjqn7ifln05xeq9zpvprf.jpg,/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,5000000,2022-09-15,6175213,88,2022,eNH2bRZ6gJw,https://i.ytimg.com/vi/eNH2bRZ6gJw/sddefault.jpg,,2138534,9727,0,2068
707103,"History, Drama, Romance",Emily,"The imagined life of one of the world’s most famous authors, Emily Brontë, as she finds her voice and writes the literary classic Wuthering Heights. Explore the relationships that inspired her – her raw, passionate sisterhood with Charlotte and Anne; her first aching, forbidden love for Weightman and her care for her maverick brother whom she idolises.",/7DrLrDf3vVVjgOGRUf37knUu7Rx.jpg,/tgVBMIiJczfBWINRRd9yxE8ESln.jpg,0,2022-10-14,1859871,130,2022,lCa5rx_8WCc,https://i.ytimg.com/vi/lCa5rx_8WCc/sddefault.jpg,"""bleecker street,bleecker street media,bleecker street films,bleecker street movies,movies,film,entertainment,bleeker street""",1894510,3965,0,165
673309,"Drama, Family",American Underdog,"The true story of Kurt Warner, who went from a stockboy at a grocery store to a two-time NFL MVP, Super Bowl champion, and Hall of Fame quarterback.",/jUJP67Lqmwc0hyaDeLKBS2WuS5Y.jpg,/oQGqNicbPw5wpWYk64cL6HnDCBz.jpg,25000000,2021-12-25,26514814,112,2021,_6rn-6lKBJ8,https://i.ytimg.com/vi/_6rn-6lKBJ8/sddefault.jpg,"""American Underdog,American Underdog trailer,American underdog teaser trailer,American Underdog movie,football,NFL,game,underdog,NFL player,sports movie,inspirational movie,Zachary Levi,Anna Paquin,Dennis Quaid,football movie,sports,inspirational,biopic,true story,kurt warner,la rams,los angeles rams,arena football""",1899062,8159,0,653
614939,"Comedy, Romance",Bros,Two emotionally unavailable men attempt a relationship.,/mezKuuKtAKPENnAVlT3TghkMACv.jpg,/6iFBzZ3LjmlE83pHok03Z9QPkAB.jpg,22000000,2022-09-30,14800000,115,2022,BQIeBB9XMe8,https://i.ytimg.com/vi/BQIeBB9XMe8/sddefault.jpg,,14527986,30708,0,11445
872497,"Drama, Horror, Mystery",Resurrection,"A woman's carefully constructed life is upended when an unwelcome shadow from her past returns, forcing her to confront the monster she's evaded for two decades.",/sDzrUYdN9WWcuN9UFAp8dgdwtpn.jpg,/kfRr8Jm1gaEnLTXCIfHkSw8QW6t.jpg,0,2022-07-29,159780,104,2022,n6uIvEpxQ9o,https://i.ytimg.com/vi/n6uIvEpxQ9o/sddefault.jpg,"""resurrection official trailer,resurrection 2022 film,Resurrection,Resurrection movie,Resurrection ifc films,ifc films,sundance selects,trailer,official trailer,Rebecca Hall,Tim Roth,Grace Kaufman,Michael Esper,Angela Wong Carbone,Andrew Semans,horror,horror film,thriller,horror thriller,crime,drama,psychological thriller,2022,resurrection 2022,sundance film festival,sundance,cinema,movies,independent film,margaret's past,writer,director,resurrection ifc""",3110450,3216,0,348
829503,Drama,Gigi & Nate,A young man with a bright future suffers a near-fatal accident and recreates his new life with the help of an unlikely animal friend.,/dq9ShpvPDB7CmjgfPHHPUvshCLZ.jpg,/xP1GXV1gms9b5BpHZP7S8qs8FO.jpg,0,2022-09-02,2280590,114,2022,n_tgQ105coQ,https://i.ytimg.com/vi/n_tgQ105coQ/sddefault.jpg,,2039759,5628,0,166
828613,"Romance, Comedy",About Fate,"Two strangers believe in love but never seem to be able to find its true meaning. In a wild twist of events, fate puts each in the other's path on one stormy New Year's Eve.",/30COvn7g7PP58wBkrnnh7Ws9bJS.jpg,/fabZkaVHYJ67KbZx7oFoitauX34.jpg,0,2022-09-08,504843,100,2022,BVtN9rwoGpw,https://i.ytimg.com/vi/BVtN9rwoGpw/sddefault.jpg,"""MGM,MGM Studios,Metro-Goldwyn- Mayer,Metro Pictures Corporations,Goldwyn Pictures,Louis B. Mayer Pictures,MGM Pictures,United Artists,Metro MGM/UA,about fate,about fate movie""",1758117,5772,0,504
826680,"Drama, Family, Adventure",The Railway Children Return,"Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.",/A2WRSXXo5c8ojPhARzN5aczv86H.jpg,/sbps2oKs5ixtNSQqEae3r4mBq7x.jpg,0,2022-07-15,457433,95,2022,dO3bG18PyzM,https://i.ytimg.com/vi/dO3bG18PyzM/sddefault.jpg,"""Jenny Agutter,Railway Children,Sheridan Smith,Tom Courtenay,John Bradley,Family,World War II,WWII,Adventure,Independent film,indie,indie film,family entertainment""",45107,92,0,
801965,"Crime, Drama, Thriller",Breaking,"Desperate for money and running out of options, Marine veteran Brian Brown-Easley holds several people hostage inside a bank, setting the stage for a tense confrontation with police.",/36FtYEYmqrp7kIQqjrYhWXBnXJm.jpg,/rKbgbzJbVM7MLjN7EwdO1QcIXCz.jpg,0,2022-08-25,2805642,103,2022,5Vi3EhaNOII,https://i.ytimg.com/vi/5Vi3EhaNOII/sddefault.jpg,"""bleecker street,bleecker street media,bleecker street films,bleecker street movies,movies,film,entertainment,bleeker street""",4423706,10774,0,698
760741,"Thriller, Action, Horror, Adventure",Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",/pz7bGOUNJXyPKJ2GcJN6nhwBnCs.jpg,/f18rGcLlawKjNC5KRh36S0mvRlY.jpg,0,2022-08-11,56000000,92,2022,oQMc7Sq36mI,https://i.ytimg.com/vi/oQMc7Sq36mI/sddefault.jpg,,36872530,172473,0,10424
635891,"Comedy, Drama",Clerks III,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",/zzXb1iaolyY468cg8tegWHglO0u.jpg,/apzIqZIQLc8fNx5nbbcSSfPFtax.jpg,7000000,2022-09-04,4717597,100,2022,uD3n3GM3Z_0,https://i.ytimg.com/vi/uD3n3GM3Z_0/sddefault.jpg,"""Clerks,Clerks film,Clerks 2,Clerks II,Clerks III,Clerks 3,Kevin Smith,low budget film,clerks film,comedy,Rosario Dawson,Jason Mewes,Jay,Silent Bob,Jay & Silent Bob,Jay And Silent Bob,Brian O'Halloran,Dante,Randal,Jeff Anderson,Trevor Fehrman,Ben Affleck,View Askew,View Askew Universe,Fred Armisen,Clerks franchise""",979870,11985,0,1811
551271,"Action, Drama, History",Medieval,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",/maxRhndtC4BJABvqRPvYNu69CHA.jpg,/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,23000000,2022-09-08,4311284,126,2022,HNFk6FY5MRw,https://i.ytimg.com/vi/HNFk6FY5MRw/sddefault.jpg,"""OfficialTrailer,Medieval,MedievalMovie""",112671,334,0,60
438148,"Animation, Comedy, Family, Adventure",Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",/9dfHalOBi4fj2GY2YW9H7IuyaXC.jpg,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,85000000,2022-06-29,940203765,87,2022,HhIl_XJ-OGA,https://i.ytimg.com/vi/HhIl_XJ-OGA/sddefault.jpg,"""Minions,Movie,Trailer,Despicable Me,banana,kevin,bob,official,Minion,stuart,Illumination,Illumination Entertainment,minions,movie clip,minionnation""",17767433,71968,0,0
982752,"Mystery, Thriller, Comedy, Horror",American Carnage,"After a governor issues an executive order to arrest the children of undocumented immigrants, the detained youth are offered an opportunity to have their charges dropped by volunteering to provide care to the elderly. Once inside the elder care facility, however, they discover more twisted secrets than they could have possibly imagined.",/vYDWXhE5ppOmr6xcMwUEtWd1dm4.jpg,/zQmwQqtT2KEfg5IO5u8lexZoCAR.jpg,0,2022-07-15,116699,101,2022,6tkqLPCg7x0,https://i.ytimg.com/vi/6tkqLPCg7x0/sddefault.jpg,,275132,774,0,57
961484,"Action, Thriller",Last Seen Alive,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.",/nAHysRXM17o6TurhobGtL1MCDDH.jpg,/qvqyDj34Uivokf4qIvK4bH0m0qF.jpg,0,2022-05-12,5950199,95,2022,PE7Sla2xL7U,https://i.ytimg.com/vi/PE7Sla2xL7U/sddefault.jpg,"""Sky cinema,Action,Thriller,Mystery,Marc Frydman,Brian Pitt,Jaimie Alexander,Gerard Butler""",246281,357,0,15
893086,"Thriller, Drama",The Good Neighbor,"A nightmarish evening unfolds for David, a former New York Times journalist, when he and his strange new neighbor Robert, accidentally hit a girl on her bike. Buzzed and disoriented, David lets Robert convince him to flee the scene and leave the girl for dead, in order to protect his career. Robert shows no remorse, and in the name of friendship he does unspeakable things to protect the secret. Now that the police are full-on hunting for the hit-and-run killer, things begin to spiral out of control when David’s local newspaper sends him to cover the story where he meets the deceased girl’s sister Vanessa. Despite the circumstances, and her deep desire to find her sister’s killer, the two immediately have a romantic connection, which surprises and haunts David, while pushing Robert to take brutal steps to keep his new friend to himself.",/AnmfRV7X0kwEn96pg0lAVopV8YK.jpg,/mXJ2xI7B0Z9WxDjyv18anPsOxeE.jpg,105,2022-06-17,94909,97,2022,8PlcazoFgaw,https://i.ytimg.com/vi/8PlcazoFgaw/sddefault.jpg,"""sky,sky cinema,sky movies,sky tv,sky glass,sky youtube,sky originals""",51213,57,0,1
